point_id,grid_x_km,grid_y_km,latitude_deg,longitude_deg,elevation_m,slope_deg,roughness_m,annual_illumination_pct,max_temp_k,min_temp_k,psr_flag,ice_prob,weh_wt_pct,radiation_msv_yr,shielding_factor,earth_vis_pct,suitability_score,zone_class
SP_GRID_013_024,-144.24,-206.46,-81.6878,-124.9393,1099.7,1.38,0.25,57.1,202.8,145.7,0,0.0,0.22,330.1,0.202,57.2,53.44,Spaceport / Landing Pad
SP_GRID_013_025,-138.59,-206.46,-81.7933,-123.8708,1007.4,0.5,0.24,56.6,202.5,145.3,0,0.0,0.16,328.2,0.21,56.3,53.65,Spaceport / Landing Pad
SP_GRID_013_026,-132.93,-206.46,-81.8958,-122.7749,930.7,0.5,0.39,55.9,201.9,144.7,0,0.0,0.33,326.0,0.219,55.6,53.47,Spaceport / Landing Pad
SP_GRID_013_027,-127.27,-206.46,-81.9954,-121.6513,876.7,0.5,0.26,55.4,201.6,144.3,0,0.0,0.2,324.4,0.225,55.1,53.34,Spaceport / Landing Pad
SP_GRID_013_028,-121.62,-206.46,-82.0917,-120.4998,850.3,0.5,0.41,55.2,201.4,144.1,0,0.0,0.18,323.7,0.228,54.8,53.27,Spaceport / Landing Pad
SP_GRID_013_029,-115.96,-206.46,-82.1848,-119.3205,854.4,0.88,0.31,55.0,201.3,144.0,0,0.0,0.06,323.5,0.229,54.9,53.13,Spaceport / Landing Pad
SP_GRID_013_030,-110.3,-206.46,-82.2745,-118.1132,889.3,1.7,0.34,55.0,201.2,144.0,0,0.0,0.23,323.8,0.227,55.2,52.72,Spaceport / Landing Pad
SP_GRID_013_031,-104.65,-206.46,-82.3607,-116.8781,952.9,1.98,0.46,55.4,201.6,144.3,0,0.0,0.23,325.4,0.221,55.8,52.65,Spaceport / Landing Pad
SP_GRID_013_032,-98.99,-206.46,-82.4433,-115.6155,1040.8,1.74,0.24,56.3,202.3,145.1,0,0.0,0.22,328.1,0.21,56.7,53.05,Spaceport / Landing Pad
SP_GRID_013_033,-93.33,-206.46,-82.5221,-114.3256,1146.4,2.66,0.31,56.9,202.7,145.5,0,0.0,0.32,330.4,0.201,57.7,52.5,Spaceport / Landing Pad
SP_GRID_013_034,-87.68,-206.46,-82.597,-113.0089,1261.8,2.24,0.45,58.2,203.6,146.5,0,0.0,0.28,334.1,0.186,58.8,53.17,Spaceport / Landing Pad
SP_GRID_013_035,-82.02,-206.46,-82.668,-111.666,1378.2,2.05,0.39,59.3,204.5,147.5,0,0.0,0.31,337.6,0.172,59.9,53.62,Spaceport / Landing Pad
SP_GRID_013_036,-76.36,-206.46,-82.7348,-110.2976,1486.5,1.82,0.46,60.4,205.3,148.4,0,0.0,0.07,340.9,0.158,60.9,54.06,Spaceport / Landing Pad
SP_GRID_013_037,-70.71,-206.46,-82.7975,-108.9046,1578.3,1.72,0.5,61.3,206.0,149.1,0,0.0,0.15,343.6,0.147,61.8,54.35,Spaceport / Landing Pad
SP_GRID_013_038,-65.05,-206.46,-82.8558,-107.488,1646.4,1.39,0.31,62.1,206.6,149.7,0,0.0,0.15,345.9,0.138,62.5,54.74,Spaceport / Landing Pad
SP_GRID_013_039,-59.39,-206.46,-82.9096,-106.049,1685.3,1.28,0.37,62.5,206.9,150.0,0,0.0,0.25,346.8,0.134,62.8,54.92,Spaceport / Landing Pad
SP_GRID_013_040,-53.74,-206.46,-82.959,-104.5889,1691.7,0.96,0.32,62.8,207.1,150.2,0,0.0,0.18,347.1,0.133,62.9,55.11,Spaceport / Landing Pad
SP_GRID_013_041,-48.08,-206.46,-83.0037,-103.1092,1665.0,0.73,0.45,62.6,207.0,150.1,0,0.0,0.28,347.0,0.134,62.6,55.14,Spaceport / Landing Pad
SP_GRID_013_042,-42.42,-206.46,-83.0436,-101.6115,1606.8,0.96,0.42,62.0,206.5,149.6,0,0.0,0.17,345.1,0.141,62.1,54.89,Spaceport / Landing Pad
SP_GRID_013_043,-36.77,-206.46,-83.0788,-100.0975,1521.4,1.45,0.47,60.9,205.7,148.8,0,0.0,0.12,342.2,0.153,61.3,54.41,Spaceport / Landing Pad
SP_GRID_013_044,-31.11,-206.46,-83.1091,-98.5691,1415.1,1.54,0.28,59.9,204.9,147.9,0,0.0,0.14,339.1,0.166,60.2,54.09,Spaceport / Landing Pad
SP_GRID_013_045,-25.45,-206.46,-83.1344,-97.0284,1295.7,0.69,0.38,59.2,204.4,147.4,0,0.0,0.1,336.4,0.177,59.1,54.27,Spaceport / Landing Pad
SP_GRID_013_046,-19.8,-206.46,-83.1547,-95.4774,1172.1,0.5,0.21,58.2,203.6,146.5,0,0.0,0.11,332.9,0.191,57.9,54.04,Spaceport / Landing Pad
SP_GRID_013_047,-14.14,-206.46,-83.17,-93.9182,1053.4,1.61,0.28,56.5,202.4,145.2,0,0.0,0.12,328.6,0.208,56.8,53.17,Spaceport / Landing Pad
SP_GRID_013_048,-8.48,-206.46,-83.1802,-92.3533,948.3,0.52,0.42,56.1,202.1,144.9,0,0.0,0.05,326.5,0.217,55.8,53.5,Spaceport / Landing Pad
SP_GRID_013_049,-2.83,-206.46,-83.1853,-90.7848,864.4,0.73,0.16,55.2,201.4,144.2,0,0.0,0.26,323.9,0.227,55.0,53.22,Spaceport / Landing Pad
SP_GRID_013_050,2.83,-206.46,-83.1853,-89.2152,807.5,0.5,0.42,54.8,201.1,143.8,0,0.0,0.17,322.4,0.233,54.4,53.17,Spaceport / Landing Pad
SP_GRID_013_051,8.48,-206.46,-83.1802,-87.6467,781.5,0.5,0.18,54.5,200.9,143.6,0,0.0,0.06,321.7,0.236,54.2,53.11,Spaceport / Landing Pad
SP_GRID_013_052,14.14,-206.46,-83.17,-86.0818,787.5,0.5,0.38,54.6,200.9,143.7,0,0.0,0.16,321.9,0.235,54.2,53.12,Spaceport / Landing Pad
SP_GRID_013_053,19.8,-206.46,-83.1547,-84.5226,824.3,0.82,0.24,54.8,201.1,143.8,0,0.0,0.32,322.7,0.232,54.6,53.08,Spaceport / Landing Pad
SP_GRID_013_054,25.45,-206.46,-83.1344,-82.9716,888.3,0.54,0.24,55.5,201.6,144.4,0,0.0,0.2,324.7,0.224,55.2,53.35,Spaceport / Landing Pad
SP_GRID_013_055,31.11,-206.46,-83.1091,-81.4309,973.7,0.5,0.2,56.3,202.2,145.1,0,0.0,0.35,327.2,0.214,56.0,53.57,Spaceport / Landing Pad
SP_GRID_013_056,36.77,-206.46,-83.0788,-79.9025,1073.1,0.83,0.33,57.1,202.8,145.7,0,0.0,0.21,329.8,0.203,57.0,53.68,Spaceport / Landing Pad
SP_GRID_013_057,42.42,-206.46,-83.0436,-78.3885,1177.9,1.2,0.29,57.9,203.4,146.3,0,0.0,0.34,332.5,0.192,58.0,53.73,Spaceport / Landing Pad
SP_GRID_013_058,48.08,-206.46,-83.0037,-76.8908,1279.3,0.5,0.33,59.2,204.4,147.3,0,0.0,0.11,336.0,0.178,58.9,54.3,Spaceport / Landing Pad
SP_GRID_013_059,53.74,-206.46,-82.959,-75.4111,1369.0,0.92,0.17,59.8,204.8,147.8,0,0.0,0.14,338.3,0.169,59.8,54.34,Spaceport / Landing Pad
SP_GRID_013_060,59.39,-206.46,-82.9096,-73.951,1439.3,0.75,0.17,60.5,205.4,148.4,0,0.0,0.26,340.4,0.16,60.5,54.59,Spaceport / Landing Pad
SP_GRID_013_061,65.05,-206.46,-82.8558,-72.512,1484.5,1.03,0.2,60.8,205.6,148.6,0,0.0,0.35,341.5,0.156,60.9,54.56,Spaceport / Landing Pad
SP_GRID_013_062,70.71,-206.46,-82.7975,-71.0954,1500.8,1.05,0.3,60.9,205.7,148.8,0,0.0,0.3,342.0,0.154,61.1,54.59,Spaceport / Landing Pad
SP_GRID_013_063,76.36,-206.46,-82.7348,-69.7024,1486.9,0.89,0.41,60.9,205.7,148.7,0,0.0,0.22,341.7,0.155,60.9,54.64,Spaceport / Landing Pad
SP_GRID_013_064,82.02,-206.46,-82.668,-68.334,1444.0,2.04,0.51,59.9,205.0,148.0,0,0.0,0.08,339.5,0.164,60.5,53.78,Spaceport / Landing Pad
SP_GRID_013_065,87.68,-206.46,-82.597,-66.9911,1375.5,1.73,0.29,59.5,204.6,147.6,0,0.0,0.16,337.8,0.171,59.9,53.86,Spaceport / Landing Pad
SP_GRID_013_066,93.33,-206.46,-82.5221,-65.6744,1287.2,1.94,0.41,58.5,203.9,146.8,0,0.0,0.08,335.1,0.182,59.0,53.49,Spaceport / Landing Pad
SP_GRID_013_067,98.99,-206.46,-82.4433,-64.3845,1186.5,1.63,0.44,57.8,203.3,146.2,0,0.0,0.14,332.4,0.193,58.1,53.48,Spaceport / Landing Pad
SP_GRID_013_068,104.65,-206.46,-82.3607,-63.1219,1081.7,1.76,0.31,56.7,202.5,145.4,0,0.0,0.13,329.3,0.205,57.0,53.13,Spaceport / Landing Pad
SP_GRID_013_069,110.3,-206.46,-82.2745,-61.8868,981.8,1.4,0.32,56.0,202.0,144.8,0,0.0,0.17,326.7,0.216,56.1,53.14,Spaceport / Landing Pad
SP_GRID_013_070,115.96,-206.46,-82.1848,-60.6795,895.1,1.4,0.35,55.2,201.4,144.1,0,0.0,0.3,324.2,0.226,55.3,52.94,Spaceport / Landing Pad
SP_GRID_013_071,121.62,-206.46,-82.0917,-59.5002,829.3,1.77,0.26,54.4,200.8,143.5,0,0.0,0.1,322.0,0.235,54.6,52.52,Spaceport / Landing Pad
SP_GRID_013_072,127.27,-206.46,-81.9954,-58.3487,790.3,0.5,0.14,54.6,201.0,143.7,0,0.0,0.14,321.9,0.235,54.3,53.13,Spaceport / Landing Pad
SP_GRID_013_073,132.93,-206.46,-81.8958,-57.2251,781.8,0.5,0.18,54.5,200.9,143.6,0,0.0,0.13,321.7,0.236,54.2,53.11,Spaceport / Landing Pad
SP_GRID_013_074,138.59,-206.46,-81.7933,-56.1292,805.5,1.01,0.36,54.5,200.9,143.6,0,0.0,0.14,322.0,0.235,54.4,52.95,Spaceport / Landing Pad
SP_GRID_013_075,144.24,-206.46,-81.6878,-55.0607,860.1,0.78,0.18,55.1,201.3,144.1,0,0.0,0.16,323.7,0.228,54.9,53.19,Spaceport / Landing Pad
SP_GRID_013_076,149.9,-206.46,-81.5795,-54.0193,942.1,1.0,0.23,55.8,201.8,144.6,0,0.0,0.12,325.9,0.219,55.7,53.28,Spaceport / Landing Pad
SP_GRID_013_077,155.56,-206.46,-81.4685,-53.0047,1045.7,2.0,0.34,56.3,202.2,145.0,0,0.0,0.33,328.1,0.21,56.7,52.86,Spaceport / Landing Pad
SP_GRID_013_078,161.21,-206.46,-81.3548,-52.0165,1163.6,1.56,0.23,57.6,203.2,146.1,0,0.0,0.18,331.8,0.195,57.8,53.48,Spaceport / Landing Pad
SP_GRID_013_079,166.87,-206.46,-81.2387,-51.0542,1287.1,2.63,0.34,58.2,203.7,146.6,0,0.0,0.08,334.5,0.184,59.0,52.87,Spaceport / Landing Pad
SP_GRID_013_080,172.53,-206.46,-81.1202,-50.1173,1407.1,2.16,0.52,59.5,204.7,147.6,0,0.0,0.19,338.4,0.169,60.2,53.6,Spaceport / Landing Pad
SP_GRID_013_081,178.18,-206.46,-80.9993,-49.2054,1514.6,1.57,0.22,60.8,205.6,148.7,0,0.0,0.11,341.9,0.154,61.2,54.31,Spaceport / Landing Pad
SP_GRID_013_082,183.84,-206.46,-80.8763,-48.3178,1601.7,2.41,0.46,61.2,205.9,149.0,0,0.0,0.11,343.8,0.147,62.0,53.83,Spaceport / Landing Pad
SP_GRID_013_083,189.49,-206.46,-80.7511,-47.454,1662.1,1.04,0.29,62.4,206.8,150.0,0,0.0,0.14,346.6,0.135,62.6,54.98,Spaceport / Landing Pad
SP_GRID_013_084,195.15,-206.46,-80.6238,-46.6135,1691.2,1.31,0.39,62.6,206.9,150.1,0,0.0,0.09,346.8,0.134,62.9,54.92,Spaceport / Landing Pad
SP_GRID_013_085,200.81,-206.46,-80.4946,-45.7957,1687.2,0.93,0.34,62.7,207.0,150.2,0,0.0,0.27,347.1,0.133,62.8,55.11,Spaceport / Landing Pad
SP_GRID_013_086,206.46,-206.46,-80.3635,-45.0,1650.6,1.29,0.26,62.2,206.7,149.8,0,0.0,0.29,346.1,0.137,62.5,54.81,Spaceport / Landing Pad
SP_GRID_013_087,212.12,-206.46,-80.2306,-44.2258,1584.5,1.5,0.46,61.5,206.1,149.2,0,0.0,0.17,344.0,0.146,61.9,54.52,Spaceport / Landing Pad
SP_GRID_013_088,217.78,-206.46,-80.096,-43.4725,1494.1,1.04,0.32,60.9,205.7,148.7,0,0.0,0.26,341.8,0.155,61.0,54.58,Spaceport / Landing Pad
SP_GRID_013_089,223.43,-206.46,-80.0,-42.7395,1386.6,0.83,0.41,60.0,205.0,148.0,0,0.0,0.17,338.9,0.167,60.0,54.43,Spaceport / Landing Pad
SP_GRID_013_090,229.09,-206.46,-80.0,-42.0263,1270.4,1.36,0.32,58.7,204.0,146.9,0,0.0,0.1,335.1,0.182,58.9,53.86,Spaceport / Landing Pad
SP_GRID_013_091,234.75,-206.46,-80.0,-41.3322,1154.5,0.86,0.46,57.8,203.4,146.3,0,0.0,0.17,332.1,0.194,57.7,53.86,Spaceport / Landing Pad
SP_GRID_013_092,240.4,-206.46,-80.0,-40.6568,1047.7,1.8,0.46,56.4,202.3,145.1,0,0.0,0.22,328.3,0.209,56.7,53.02,Spaceport / Landing Pad
SP_GRID_013_093,246.06,-206.46,-80.0,-39.9994,958.1,0.86,0.45,56.0,202.0,144.8,0,0.0,0.06,326.5,0.217,55.9,53.39,Spaceport / Landing Pad
SP_GRID_013_094,251.72,-206.46,-80.0,-39.3595,892.4,0.5,0.29,55.6,201.7,144.5,0,0.0,0.25,324.9,0.223,55.2,53.37,Spaceport / Landing Pad
SP_GRID_013_095,257.37,-206.46,-80.0,-38.7365,855.1,0.57,0.28,55.2,201.4,144.1,0,0.0,0.27,323.7,0.228,54.9,53.26,Spaceport / Landing Pad
SP_GRID_013_096,263.03,-206.46,-80.0,-38.13,848.6,0.5,0.36,55.2,201.4,144.1,0,0.0,0.31,323.6,0.228,54.8,53.27,Spaceport / Landing Pad
SP_GRID_013_097,268.69,-206.46,-80.0,-37.5394,872.7,0.5,0.4,55.4,201.5,144.3,0,0.0,0.08,324.3,0.225,55.0,53.33,Spaceport / Landing Pad
SP_GRID_013_098,274.34,-206.46,-80.0,-36.9643,924.7,1.51,0.49,55.4,201.5,144.3,0,0.0,0.05,325.0,0.223,55.5,52.94,Spaceport / Landing Pad
SP_GRID_013_099,280.0,-206.46,-80.0,-36.4041,999.8,0.87,0.26,56.4,202.3,145.1,0,0.0,0.07,327.7,0.212,56.3,53.48,Spaceport / Landing Pad
SP_GRID_014_000,-280.0,-200.81,-80.0,-144.353,1204.4,1.27,0.43,58.1,203.6,146.5,0,0.0,0.33,333.2,0.189,58.2,53.76,Spaceport / Landing Pad
SP_GRID_014_001,-274.34,-200.81,-80.0,-143.7974,1067.5,1.93,0.3,56.5,202.4,145.2,0,0.0,0.28,328.8,0.207,56.9,52.97,Spaceport / Landing Pad
SP_GRID_014_002,-268.69,-200.81,-80.0,-143.2267,938.9,2.11,0.41,55.2,201.4,144.2,0,0.0,0.3,324.9,0.223,55.7,52.51,Spaceport / Landing Pad
SP_GRID_014_003,-263.03,-200.81,-80.0,-142.6404,827.1,1.74,0.28,54.4,200.8,143.5,0,0.0,0.21,322.0,0.235,54.6,52.54,Spaceport / Landing Pad
SP_GRID_014_004,-257.37,-200.81,-80.0,-142.0379,739.6,1.6,0.32,53.6,200.2,142.9,0,0.0,0.21,319.6,0.245,53.8,52.43,Spaceport / Landing Pad
SP_GRID_014_005,-251.72,-200.81,-80.0,-141.4188,681.9,0.6,0.42,53.6,200.2,142.9,0,0.0,0.14,318.7,0.248,53.2,52.83,Spaceport / Landing Pad
SP_GRID_014_006,-246.06,-200.81,-80.0,-140.7824,657.4,0.5,0.18,53.4,200.0,142.7,0,0.0,0.3,318.1,0.251,53.0,52.81,Spaceport / Landing Pad
SP_GRID_014_007,-240.4,-200.81,-80.0,-140.1282,666.8,1.14,0.37,53.2,199.9,142.5,0,0.0,0.3,317.9,0.252,53.1,52.55,Spaceport / Landing Pad
SP_GRID_014_008,-234.75,-200.81,-80.0,-139.4556,708.4,0.51,0.31,53.9,200.4,143.1,0,0.0,0.17,319.6,0.245,53.5,52.93,Spaceport / Landing Pad
SP_GRID_014_009,-229.09,-200.81,-80.0,-138.764,778.1,0.74,0.19,54.4,200.8,143.5,0,0.0,0.15,321.4,0.237,54.1,53.01,Spaceport / Landing Pad
SP_GRID_014_010,-223.43,-200.81,-80.0854,-138.0529,869.5,1.53,0.31,54.9,201.1,143.9,0,0.0,0.27,323.4,0.229,55.0,52.79,Spaceport / Landing Pad
SP_GRID_014_011,-217.78,-200.81,-80.2235,-137.3215,975.0,1.32,0.36,55.9,202.0,144.8,0,0.0,0.06,326.6,0.216,56.0,53.18,Spaceport / Landing Pad
SP_GRID_014_012,-212.12,-200.81,-80.3599,-136.5694,1085.9,1.29,0.25,57.0,202.7,145.6,0,0.0,0.31,329.8,0.203,57.1,53.46,Spaceport / Landing Pad
SP_GRID_014_013,-206.46,-200.81,-80.4946,-135.7957,1193.3,1.91,0.47,57.7,203.3,146.1,0,0.0,0.18,332.4,0.193,58.1,53.29,Spaceport / Landing Pad
SP_GRID_014_014,-200.81,-200.81,-80.6275,-135.0,1288.6,0.66,0.44,59.2,204.4,147.3,0,0.0,0.18,336.2,0.177,59.0,54.26,Spaceport / Landing Pad
SP_GRID_014_015,-195.15,-200.81,-80.7586,-134.1815,1364.8,1.17,0.25,59.6,204.7,147.7,0,0.0,0.25,337.9,0.17,59.8,54.2,Spaceport / Landing Pad
SP_GRID_014_016,-189.49,-200.81,-80.8877,-133.3397,1416.1,0.78,0.21,60.3,205.2,148.2,0,0.0,0.24,339.7,0.163,60.2,54.52,Spaceport / Landing Pad
SP_GRID_014_017,-183.84,-200.81,-81.0148,-132.4739,1439.1,0.96,0.3,60.4,205.3,148.3,0,0.0,0.13,340.3,0.161,60.5,54.49,Spaceport / Landing Pad
SP_GRID_014_018,-178.18,-200.81,-81.1398,-131.5834,1433.0,1.65,0.44,60.0,205.0,148.0,0,0.0,0.33,339.5,0.164,60.4,54.06,Spaceport / Landing Pad
SP_GRID_014_019,-172.53,-200.81,-81.2626,-130.6677,1399.2,1.45,0.29,59.8,204.9,147.8,0,0.0,0.35,338.7,0.167,60.1,54.11,Spaceport / Landing Pad
SP_GRID_014_020,-166.87,-200.81,-81.3831,-129.7261,1341.5,1.63,0.22,59.2,204.4,147.4,0,0.0,0.21,336.9,0.175,59.5,53.85,Spaceport / Landing Pad
SP_GRID_014_021,-161.21,-200.81,-81.5012,-128.7581,1265.8,1.93,0.4,58.3,203.8,146.7,0,0.0,0.22,334.5,0.184,58.8,53.44,Spaceport / Landing Pad
SP_GRID_014_022,-155.56,-200.81,-81.6168,-127.7631,1179.4,1.35,0.48,57.8,203.4,146.3,0,0.0,0.22,332.5,0.192,58.0,53.65,Spaceport / Landing Pad
SP_GRID_014_023,-149.9,-200.81,-81.7298,-126.7406,1090.8,1.05,0.29,57.1,202.9,145.7,0,0.0,0.2,330.2,0.202,57.1,53.61,Spaceport / Landing Pad
SP_GRID_014_024,-144.24,-200.81,-81.8401,-125.6901,1008.5,0.74,0.28,56.5,202.4,145.2,0,0.0,0.33,328.0,0.21,56.3,53.56,Spaceport / Landing Pad
SP_GRID_014_025,-138.59,-200.81,-81.9476,-124.6111,940.7,0.5,0.43,56.0,202.0,144.8,0,0.0,0.12,326.3,0.218,55.7,53.49,Spaceport / Landing Pad
SP_GRID_014_026,-132.93,-200.81,-82.0522,-123.5034,894.2,1.26,0.4,55.2,201.4,144.2,0,0.0,0.08,324.3,0.225,55.3,53.02,Spaceport / Landing Pad
SP_GRID_014_027,-127.27,-200.81,-82.1537,-122.3666,874.3,0.5,0.35,55.4,201.5,144.3,0,0.0,0.33,324.4,0.225,55.1,53.33,Spaceport / Landing Pad
SP_GRID_014_028,-121.62,-200.81,-82.252,-121.2005,884.2,0.5,0.3,55.5,201.6,144.4,0,0.0,0.11,324.6,0.224,55.2,53.35,Spaceport / Landing Pad
SP_GRID_014_029,-115.96,-200.81,-82.347,-120.0049,924.6,0.86,0.45,55.7,201.8,144.6,0,0.0,0.27,325.5,0.221,55.5,53.3,Spaceport / Landing Pad
SP_GRID_014_030,-110.3,-200.81,-82.4387,-118.7798,993.6,1.52,0.41,56.0,202.0,144.8,0,0.0,0.11,327.0,0.215,56.2,53.09,Spaceport / Landing Pad
SP_GRID_014_031,-104.65,-200.81,-82.5268,-117.5252,1087.0,2.08,0.51,56.6,202.5,145.3,0,0.0,0.34,329.2,0.206,57.1,52.89,Spaceport / Landing Pad
SP_GRID_014_032,-98.99,-200.81,-82.6112,-116.2413,1198.6,2.36,0.47,57.5,203.1,146.0,0,0.0,0.29,332.2,0.194,58.2,52.92,Spaceport / Landing Pad
SP_GRID_014_033,-93.33,-200.81,-82.6918,-114.9285,1320.5,1.92,0.46,58.9,204.1,147.1,0,0.0,0.33,336.0,0.178,59.3,53.58,Spaceport / Landing Pad
SP_GRID_014_034,-87.68,-200.81,-82.7685,-113.587,1443.8,2.11,0.34,59.9,204.9,147.9,0,0.0,0.34,339.4,0.164,60.5,53.72,Spaceport / Landing Pad
SP_GRID_014_035,-82.02,-200.81,-82.8412,-112.2176,1559.5,2.2,0.34,60.9,205.7,148.7,0,0.0,0.08,342.7,0.151,61.6,53.92,Spaceport / Landing Pad
SP_GRID_014_036,-76.36,-200.81,-82.9096,-110.8209,1658.8,1.78,0.46,62.1,206.5,149.6,0,0.0,0.18,345.9,0.138,62.6,54.5,Spaceport / Landing Pad
SP_GRID_014_037,-70.71,-200.81,-82.9738,-109.3978,1734.2,2.24,0.35,62.5,206.9,150.0,0,0.0,0.24,346.0,0.137,63.3,54.37,Spaceport / Landing Pad
SP_GRID_014_038,-65.05,-200.81,-83.0336,-107.9494,1779.7,1.47,0.37,63.3,207.5,150.7,0,0.0,0.29,346.7,0.135,63.7,55.13,Spaceport / Landing Pad
SP_GRID_014_039,-59.39,-200.81,-83.0889,-106.4769,1791.7,1.25,0.26,63.5,207.7,150.8,0,0.0,0.12,346.9,0.134,63.8,55.3,Spaceport / Landing Pad
SP_GRID_014_040,-53.74,-200.81,-83.1395,-104.9816,1768.9,1.04,0.42,63.4,207.6,150.7,0,0.0,0.32,347.0,0.133,63.6,55.34,Spaceport / Landing Pad
SP_GRID_014_041,-48.08,-200.81,-83.1853,-103.4652,1712.5,1.28,0.22,62.8,207.1,150.2,0,0.0,0.12,346.8,0.134,63.1,55.01,Spaceport / Landing Pad
SP_GRID_014_042,-42.42,-200.81,-83.2264,-101.9293,1626.5,1.07,0.42,62.1,206.6,149.7,0,0.0,0.31,345.6,0.139,62.3,54.88,Spaceport / Landing Pad
SP_GRID_014_043,-36.77,-200.81,-83.2625,-100.3758,1516.8,0.68,0.33,61.3,206.0,149.0,0,0.0,0.2,342.7,0.151,61.2,54.8,Spaceport / Landing Pad
SP_GRID_014_044,-31.11,-200.81,-83.2936,-98.8068,1391.1,1.5,0.26,59.7,204.8,147.8,0,0.0,0.2,338.4,0.168,60.0,54.06,Spaceport / Landing Pad
SP_GRID_014_045,-25.45,-200.81,-83.3196,-97.2243,1258.3,1.13,0.34,58.7,204.0,146.9,0,0.0,0.16,334.9,0.183,58.7,53.97,Spaceport / Landing Pad
SP_GRID_014_046,-19.8,-200.81,-83.3405,-95.6307,1127.6,1.12,0.26,57.4,203.1,146.0,0,0.0,0.08,331.1,0.198,57.5,53.66,Spaceport / Landing Pad
SP_GRID_014_047,-14.14,-200.81,-83.3563,-94.0283,1008.0,1.42,0.3,56.2,202.1,145.0,0,0.0,0.15,327.5,0.213,56.3,53.2,Spaceport / Landing Pad
SP_GRID_014_048,-8.48,-200.81,-83.3668,-92.4195,907.5,1.44,0.31,55.3,201.4,144.2,0,0.0,0.18,324.5,0.225,55.4,52.94,Spaceport / Landing Pad
SP_GRID_014_049,-2.83,-200.81,-83.372,-90.8069,832.7,0.65,0.16,54.9,201.2,144.0,0,0.0,0.19,323.0,0.231,54.7,53.17,Spaceport / Landing Pad
SP_GRID_014_050,2.83,-200.81,-83.372,-89.1931,787.8,0.5,0.43,54.6,200.9,143.7,0,0.0,0.27,321.9,0.235,54.2,53.12,Spaceport / Landing Pad
SP_GRID_014_051,8.48,-200.81,-83.3668,-87.5805,774.9,0.73,0.16,54.4,200.8,143.5,0,0.0,0.16,321.3,0.238,54.1,53.01,Spaceport / Landing Pad
SP_GRID_014_052,14.14,-200.81,-83.3563,-85.9717,793.4,0.5,0.33,54.6,201.0,143.7,0,0.0,0.17,322.0,0.235,54.3,53.14,Spaceport / Landing Pad
SP_GRID_014_053,19.8,-200.81,-83.3405,-84.3693,840.4,1.68,0.33,54.5,200.9,143.6,0,0.0,0.32,322.4,0.233,54.7,52.61,Spaceport / Landing Pad
SP_GRID_014_054,25.45,-200.81,-83.3196,-82.7757,910.5,1.07,0.37,55.5,201.6,144.4,0,0.0,0.28,324.9,0.223,55.4,53.17,Spaceport / Landing Pad
SP_GRID_014_055,31.11,-200.81,-83.2936,-81.1932,996.9,0.5,0.24,56.5,202.4,145.2,0,0.0,0.06,327.9,0.211,56.2,53.62,Spaceport / Landing Pad
SP_GRID_014_056,36.77,-200.81,-83.2625,-79.6242,1091.3,1.27,0.39,57.0,202.8,145.6,0,0.0,0.29,330.0,0.203,57.1,53.49,Spaceport / Landing Pad
SP_GRID_014_057,42.42,-200.81,-83.2264,-78.0707,1185.3,1.06,0.39,58.0,203.5,146.4,0,0.0,0.35,332.9,0.191,58.0,53.83,Spaceport / Landing Pad
SP_GRID_014_058,48.08,-200.81,-83.1853,-76.5348,1270.2,1.3,0.4,58.7,204.0,146.9,0,0.0,0.33,335.1,0.182,58.9,53.9,Spaceport / Landing Pad
SP_GRID_014_059,53.74,-200.81,-83.1395,-75.0184,1338.4,0.96,0.2,59.5,204.6,147.6,0,0.0,0.3,337.4,0.173,59.5,54.25,Spaceport / Landing Pad
SP_GRID_014_060,59.39,-200.81,-83.0889,-73.5231,1384.0,0.66,0.34,60.0,205.0,148.0,0,0.0,0.24,338.9,0.166,59.9,54.49,Spaceport / Landing Pad
SP_GRID_014_061,65.05,-200.81,-83.0336,-72.0506,1402.7,0.5,0.22,60.3,205.2,148.2,0,0.0,0.13,339.6,0.164,60.1,54.6,Spaceport / Landing Pad
SP_GRID_014_062,70.71,-200.81,-82.9738,-70.6022,1392.8,1.12,0.19,59.9,204.9,147.9,0,0.0,0.25,338.8,0.167,60.0,54.3,Spaceport / Landing Pad
SP_GRID_014_063,76.36,-200.81,-82.9096,-69.1791,1355.0,1.16,0.31,59.5,204.7,147.6,0,0.0,0.26,337.7,0.171,59.7,54.18,Spaceport / Landing Pad
SP_GRID_014_064,82.02,-200.81,-82.8412,-67.7824,1292.4,1.52,0.34,58.8,204.1,147.0,0,0.0,0.13,335.6,0.18,59.1,53.81,Spaceport / Landing Pad
SP_GRID_014_065,87.68,-200.81,-82.7685,-66.413,1210.2,2.16,0.39,57.7,203.3,146.2,0,0.0,0.13,332.7,0.192,58.3,53.12,Spaceport / Landing Pad
SP_GRID_014_066,93.33,-200.81,-82.6918,-65.0715,1115.5,2.67,0.5,56.6,202.4,145.3,0,0.0,0.17,329.5,0.204,57.4,52.41,Spaceport / Landing Pad
SP_GRID_014_067,98.99,-200.81,-82.6112,-63.7587,1016.5,2.12,0.34,55.9,202.0,144.8,0,0.0,0.24,327.1,0.214,56.4,52.69,Spaceport / Landing Pad
