sample_id,latitude_deg,longitude_deg,lend_epithermal_cps,neutron_suppression_index,weh_wt_pct,weh_ppm,water_ice_probability,is_cold_trap
LEND_01291,-88.6728,-39.8035,3.92,0.157,0.39,390,0.15,0
LEND_01292,-84.3246,162.6129,4.0,0.141,1.89,1890,0.414,0
LEND_01293,-83.1054,-64.9005,3.77,0.189,2.07,2070,0.471,0
LEND_01294,-81.9941,132.5153,3.67,0.21,1.76,1760,0.425,0
LEND_01295,-87.9985,137.2502,2.91,0.373,4.49,4490,0.98,1
LEND_01296,-88.3252,-53.9329,3.93,0.155,1.96,1960,0.434,0
LEND_01297,-88.9543,-150.0272,3.55,0.236,1.29,1290,0.352,0
LEND_01298,-83.6357,80.8408,3.97,0.147,1.59,1590,0.363,0
LEND_01299,-82.9352,-67.8556,3.84,0.174,0.84,840,0.24,0
LEND_01300,-89.6841,101.8525,4.03,0.134,0.77,770,0.207,0
LEND_01301,-80.6379,-20.6443,3.63,0.219,1.46,1460,0.375,0
LEND_01302,-89.4803,-5.304,3.68,0.208,1.7,1700,0.413,0
LEND_01303,-84.587,100.0474,3.88,0.166,1.05,1050,0.274,0
LEND_01304,-82.9094,-42.3492,3.84,0.175,1.06,1060,0.28,0
LEND_01305,-81.2903,-20.4742,3.77,0.189,2.11,2110,0.478,0
LEND_01306,-82.8591,-44.5714,4.02,0.135,1.29,1290,0.302,0
LEND_01307,-81.9827,-47.7574,3.9,0.162,2.17,2170,0.476,0
LEND_01308,-86.6055,9.3408,4.0,0.14,1.94,1940,0.423,0
LEND_01309,-81.8517,111.1678,3.61,0.224,1.52,1520,0.388,0
LEND_01310,-89.1989,-49.7634,4.01,0.138,0.32,320,0.127,0
LEND_01311,-81.0518,8.7317,3.82,0.178,0.86,860,0.245,0
LEND_01312,-84.5241,61.4618,3.52,0.242,1.09,1090,0.319,0
LEND_01313,-81.827,-83.0018,3.66,0.212,1.54,1540,0.386,0
LEND_01314,-85.4768,-80.0918,3.52,0.243,1.05,1050,0.313,0
LEND_01315,-83.5642,156.0287,3.82,0.179,1.87,1870,0.429,0
LEND_01316,-84.736,80.4724,3.73,0.198,1.56,1560,0.383,0
LEND_01317,-82.6841,27.7872,4.19,0.099,0.96,960,0.224,0
LEND_01318,-89.1837,53.1792,4.11,0.117,1.79,1790,0.384,0
LEND_01319,-89.3965,-169.4522,4.08,0.123,0.88,880,0.222,0
LEND_01320,-87.529,42.5171,3.85,0.172,0.42,420,0.162,0
LEND_01321,-88.4046,3.4232,4.06,0.126,0.63,630,0.177,0
LEND_01322,-81.2822,16.4699,3.69,0.207,0.31,310,0.16,0
LEND_01323,-87.8079,-50.6074,3.89,0.163,1.88,1880,0.423,0
LEND_01324,-80.2413,-150.6694,3.78,0.188,1.49,1490,0.365,0
LEND_01325,-86.631,-110.3979,3.62,0.222,1.38,1380,0.362,0
LEND_01326,-88.1788,162.2681,2.8,0.399,4.96,4960,0.98,1
LEND_01327,-82.103,-32.8682,3.89,0.163,1.54,1540,0.362,0
LEND_01328,-83.4129,-11.9941,3.57,0.233,1.37,1370,0.365,0
LEND_01329,-85.018,-161.0245,4.0,0.139,1.9,1900,0.415,0
LEND_01330,-84.4464,-166.4762,4.15,0.109,1.14,1140,0.262,0
LEND_01331,-82.808,78.1853,3.61,0.223,1.83,1830,0.444,0
LEND_01332,-87.7155,13.7141,3.83,0.176,1.79,1790,0.414,0
LEND_01333,-80.0367,3.1342,4.02,0.136,0.68,680,0.192,0
LEND_01334,-80.2521,-92.4752,3.7,0.204,1.16,1160,0.313,0
LEND_01335,-83.4967,88.1103,4.14,0.109,1.89,1890,0.398,0
LEND_01336,-88.0046,-119.4348,4.12,0.114,1.88,1880,0.399,0
LEND_01337,-83.1977,-111.6235,3.57,0.232,0.35,350,0.179,0
LEND_01338,-89.278,-14.1436,3.52,0.243,0.72,720,0.253,0
LEND_01339,-89.6935,-76.9392,4.18,0.1,1.11,1110,0.252,0
LEND_01340,-87.4232,-90.9133,4.17,0.103,0.39,390,0.123,0
LEND_01341,-85.3738,52.2856,3.8,0.184,0.8,800,0.237,0
LEND_01342,-81.3173,54.3498,3.54,0.24,0.79,790,0.263,0
LEND_01343,-82.7283,116.8261,3.93,0.154,0.71,710,0.206,0
LEND_01344,-82.5729,-29.6249,3.71,0.203,1.05,1050,0.292,0
LEND_01345,-85.7451,-153.6894,4.16,0.106,1.84,1840,0.388,0
LEND_01346,-86.5407,-81.4801,4.06,0.128,0.76,760,0.202,0
LEND_01347,-86.2896,172.802,3.95,0.15,1.41,1410,0.331,0
LEND_01348,-80.1235,34.6531,3.7,0.204,1.36,1360,0.35,0
LEND_01349,-89.5989,75.5054,3.99,0.142,1.85,1850,0.407,0
LEND_01350,-81.3297,-177.3512,3.7,0.204,1.05,1050,0.293,0
LEND_01351,-84.2132,6.5541,3.53,0.242,0.72,720,0.252,0
LEND_01352,-85.6138,-166.4897,3.86,0.171,1.99,1990,0.447,0
LEND_01353,-82.7474,24.9229,3.84,0.174,1.88,1880,0.429,0
LEND_01354,-85.1333,151.4775,4.03,0.132,1.48,1480,0.335,0
LEND_01355,-81.2658,168.6309,4.11,0.117,0.48,480,0.146,0
LEND_01356,-80.993,14.599,3.75,0.194,0.33,330,0.157,0
LEND_01357,-85.7828,-15.0463,3.81,0.18,0.65,650,0.208,0
LEND_01358,-87.2317,160.2062,2.86,0.384,5.29,5290,0.98,1
LEND_01359,-84.0765,62.4995,3.73,0.199,0.56,560,0.201,0
LEND_01360,-80.8764,-156.6363,4.02,0.135,0.8,800,0.213,0
LEND_01361,-87.8934,-12.3388,3.87,0.169,0.94,940,0.255,0
LEND_01362,-83.7703,-93.5118,4.14,0.11,1.73,1730,0.369,0
LEND_01363,-83.6844,-10.8704,3.96,0.149,1.65,1650,0.375,0
LEND_01364,-82.6689,-16.0324,3.65,0.215,0.5,500,0.199,0
LEND_01365,-88.6843,29.5721,3.62,0.223,2.16,2160,0.504,0
LEND_01366,-82.8418,-51.5626,3.76,0.191,1.73,1730,0.41,0
LEND_01367,-80.9097,-120.8626,3.74,0.195,0.61,610,0.208,0
LEND_01368,-88.2032,1.339,3.78,0.186,0.54,540,0.191,0
LEND_01369,-87.6246,118.873,3.63,0.22,0.47,470,0.195,0
LEND_01370,-80.286,59.0444,4.18,0.1,1.69,1690,0.357,0
LEND_01371,-88.1902,-58.1876,3.6,0.225,0.75,750,0.249,0
LEND_01372,-81.4561,156.7883,3.96,0.149,0.44,440,0.155,0
LEND_01373,-85.0772,148.3947,3.51,0.245,1.1,1100,0.323,0
LEND_01374,-87.5277,-104.6346,3.78,0.186,1.65,1650,0.393,0
LEND_01375,-81.2925,-165.8097,3.72,0.201,0.88,880,0.26,0
LEND_01376,-85.5469,86.8711,3.77,0.19,1.22,1220,0.317,0
LEND_01377,-84.8518,117.9397,3.85,0.172,0.67,670,0.208,0
LEND_01378,-86.4077,168.4312,3.92,0.157,1.12,1120,0.282,0
LEND_01379,-84.0705,140.3411,3.91,0.159,0.98,980,0.258,0
LEND_01380,-88.3648,36.1925,3.94,0.152,1.12,1120,0.28,0
LEND_01381,-86.0892,10.8188,4.09,0.12,1.18,1180,0.275,0
LEND_01382,-80.3059,-169.9772,4.12,0.114,0.48,480,0.144,0
LEND_01383,-87.4187,-91.2037,4.02,0.136,0.48,480,0.155,0
LEND_01384,-83.4326,-14.5387,3.56,0.235,0.8,800,0.263,0
LEND_01385,-86.7481,46.2614,4.17,0.103,0.52,520,0.146,0
LEND_01386,-82.2653,20.6107,4.16,0.105,0.78,780,0.194,0
LEND_01387,-88.6913,87.349,4.0,0.14,0.35,350,0.134,0
LEND_01388,-80.3018,-79.2839,3.86,0.169,0.97,970,0.261,0
LEND_01389,-85.4621,23.3829,3.68,0.21,0.71,710,0.234,0
LEND_01390,-87.6395,-148.2688,4.03,0.133,2.0,2000,0.43,0
LEND_01391,-89.265,-31.0804,4.11,0.115,1.93,1930,0.408,0
LEND_01392,-88.3024,90.0579,3.97,0.147,0.87,870,0.232,0
LEND_01393,-84.8023,69.6243,3.94,0.153,1.2,1200,0.294,0
LEND_01394,-86.63,176.6314,3.64,0.218,2.12,2120,0.495,0
LEND_01395,-81.7112,-79.9592,3.75,0.193,1.3,1300,0.333,0
LEND_01396,-85.6911,-0.6519,4.01,0.138,1.91,1910,0.416,0
LEND_01397,-87.5129,-61.3691,3.51,0.245,1.87,1870,0.462,0
LEND_01398,-83.8286,-21.3829,3.95,0.151,2.09,2090,0.455,0
LEND_01399,-82.9322,128.502,4.04,0.132,0.88,880,0.226,0
LEND_01400,-88.3296,66.3153,3.73,0.197,0.38,380,0.168,0
LEND_01401,-88.3238,137.6788,3.55,0.236,0.5,500,0.209,0
LEND_01402,-89.6333,-106.736,4.07,0.124,1.39,1390,0.315,0
LEND_01403,-82.636,134.41,3.6,0.226,1.31,1310,0.351,0
LEND_01404,-83.362,-158.4856,3.76,0.191,0.87,870,0.254,0
LEND_01405,-85.2537,139.8957,4.0,0.141,0.77,770,0.21,0
LEND_01406,-81.5583,-61.5334,4.07,0.124,1.65,1650,0.362,0
LEND_01407,-81.9433,-66.7485,4.1,0.117,0.95,950,0.231,0
LEND_01408,-84.1465,4.3519,3.87,0.167,1.45,1450,0.347,0
LEND_01409,-81.3173,158.6485,3.83,0.176,1.65,1650,0.388,0
LEND_01410,-87.9416,-162.7987,4.09,0.12,1.12,1120,0.263,0
LEND_01411,-88.8808,-53.1968,3.89,0.163,0.67,670,0.203,0
LEND_01412,-87.3025,128.3659,3.91,0.16,1.94,1940,0.433,0
LEND_01413,-89.4291,-37.4204,3.8,0.182,0.48,480,0.178,0
LEND_01414,-84.6883,-108.3035,3.76,0.191,1.88,1880,0.437,0
LEND_01415,-80.6339,-27.0741,3.84,0.175,1.89,1890,0.431,0
LEND_01416,-89.6066,-41.2011,3.76,0.192,1.38,1380,0.347,0
LEND_01417,-88.7789,149.5498,3.74,0.196,1.5,1500,0.371,0
LEND_01418,-85.478,94.2964,4.2,0.098,0.98,980,0.227,0
LEND_01419,-80.6612,1.8416,3.74,0.197,1.9,1900,0.444,0
LEND_01420,-86.8384,175.8134,3.68,0.209,0.8,800,0.25,0
LEND_01421,-84.9277,-12.5001,3.75,0.194,1.36,1360,0.344,0
LEND_01422,-89.5843,-159.0344,3.91,0.158,0.3,300,0.134,0
LEND_01423,-88.5166,-85.5812,4.14,0.11,2.09,2090,0.435,0
LEND_01424,-80.1337,-23.0146,4.05,0.129,2.1,2100,0.446,0
LEND_01425,-80.3488,-123.5151,4.09,0.121,1.65,1650,0.36,0
LEND_01426,-89.9506,161.1234,4.1,0.118,1.1,1100,0.259,0
LEND_01427,-80.4819,96.0656,4.14,0.109,0.64,640,0.171,0
LEND_01428,-83.6088,-83.4166,3.66,0.212,1.24,1240,0.331,0
LEND_01429,-81.3208,32.6896,3.82,0.178,1.8,1800,0.416,0
LEND_01430,-85.4526,79.7217,3.77,0.189,1.45,1450,0.358,0
LEND_01431,-84.844,158.8604,3.77,0.19,1.3,1300,0.331,0
LEND_01432,-85.1115,137.3887,3.96,0.149,1.91,1910,0.422,0
LEND_01433,-83.3314,5.4692,3.78,0.187,0.89,890,0.255,0
LEND_01434,-88.6035,98.8749,3.93,0.155,1.93,1930,0.428,0
LEND_01435,-89.7003,22.3721,3.77,0.19,1.13,1130,0.3,0
LEND_01436,-86.9207,18.9734,3.72,0.2,0.3,300,0.155,0
LEND_01437,-82.9532,-138.6929,3.75,0.194,1.69,1690,0.404,0
LEND_01438,-87.9815,-134.5904,4.06,0.126,1.97,1970,0.421,0
LEND_01439,-83.2657,10.6321,3.92,0.157,1.22,1220,0.3,0
LEND_01440,-80.3009,-83.2098,4.18,0.101,1.16,1160,0.261,0
LEND_01441,-89.061,-172.4267,4.08,0.122,1.83,1830,0.394,0
LEND_01442,-83.274,80.2221,3.84,0.174,1.98,1980,0.447,0
LEND_01443,-85.5625,-168.3048,3.67,0.211,2.15,2150,0.496,0
LEND_01444,-81.3186,34.2997,3.97,0.146,0.96,960,0.247,0
LEND_01445,-88.2285,14.1098,4.01,0.138,1.43,1430,0.329,0
LEND_01446,-83.0737,168.7733,3.17,0.318,4.34,4340,0.948,1
LEND_01447,-81.6188,-5.6833,3.66,0.213,1.31,1310,0.345,0
LEND_01448,-80.5539,-157.1035,3.89,0.163,1.18,1180,0.296,0
LEND_01449,-83.1675,18.6077,3.68,0.209,1.39,1390,0.357,0
LEND_01450,-85.0283,122.7946,4.16,0.106,0.98,980,0.231,0
LEND_01451,-83.8215,178.8657,3.94,0.153,0.66,660,0.196,0
LEND_01452,-81.311,-25.0765,3.7,0.203,0.43,430,0.18,0
LEND_01453,-84.2939,-64.6925,3.23,0.305,3.87,3870,0.856,1
LEND_01454,-89.6961,146.3952,4.0,0.139,1.02,1020,0.255,0
LEND_01455,-80.6905,-111.1528,4.0,0.141,1.98,1980,0.43,0
LEND_01456,-83.1047,41.5544,3.92,0.157,0.72,720,0.21,0
LEND_01457,-83.2349,-33.9428,3.93,0.155,0.89,890,0.239,0
LEND_01458,-87.8432,-165.2103,3.92,0.156,2.14,2140,0.467,0
LEND_01459,-83.4111,-54.9761,3.75,0.193,1.36,1360,0.344,0
LEND_01460,-86.0614,-84.5177,4.16,0.106,0.96,960,0.228,0
LEND_01461,-83.4877,66.9928,3.84,0.175,1.94,1940,0.44,0
LEND_01462,-88.9341,161.5646,3.51,0.244,1.71,1710,0.433,0
LEND_01463,-83.4215,-83.503,3.74,0.195,1.39,1390,0.35,0
LEND_01464,-80.0059,112.1277,3.59,0.228,1.99,1990,0.476,0
LEND_01465,-89.5179,-160.0705,3.75,0.193,0.48,480,0.184,0
LEND_01466,-80.2283,13.7236,3.93,0.156,1.05,1050,0.269,0
LEND_01467,-85.9309,-154.602,3.52,0.244,1.84,1840,0.456,0
LEND_01468,-81.2925,156.2519,4.11,0.116,1.03,1030,0.245,0
LEND_01469,-82.1761,95.8865,3.93,0.155,2.06,2060,0.452,0
LEND_01470,-84.3298,56.862,3.71,0.203,0.59,590,0.209,0
LEND_01471,-82.6155,116.6027,3.72,0.2,0.94,940,0.271,0
LEND_01472,-81.2148,53.1071,3.83,0.177,1.11,1110,0.29,0
LEND_01473,-85.9586,168.82,3.67,0.21,1.61,1610,0.398,0
LEND_01474,-86.7297,77.0249,3.5,0.247,0.67,670,0.245,0
LEND_01475,-83.3241,152.8771,3.52,0.243,0.32,320,0.18,0
LEND_01476,-81.9215,6.1675,3.75,0.193,2.16,2160,0.489,0
LEND_01477,-82.3771,-137.8568,3.59,0.229,2.01,2010,0.48,0
LEND_01478,-82.0219,10.144,3.52,0.244,0.87,870,0.28,0
LEND_01479,-85.6442,-134.3258,4.1,0.118,1.22,1220,0.281,0
LEND_01480,-81.8217,33.2977,3.69,0.206,1.23,1230,0.327,0
LEND_01481,-88.7979,-6.3025,3.85,0.172,1.95,1950,0.44,0
LEND_01482,-84.5551,44.1271,3.63,0.22,1.43,1430,0.37,0
LEND_01483,-89.9424,-176.3831,3.53,0.24,1.87,1870,0.46,0
LEND_01484,-86.7541,-109.8574,4.02,0.135,2.03,2030,0.437,0
LEND_01485,-86.3354,-3.121,3.59,0.229,1.38,1380,0.365,0
LEND_01486,-86.0383,162.1813,3.52,0.243,0.84,840,0.274,0
LEND_01487,-83.0453,-41.9007,3.91,0.159,1.25,1250,0.307,0
LEND_01488,-86.1144,-27.2261,3.51,0.245,1.92,1920,0.472,0
LEND_01489,-85.5131,77.2906,3.81,0.182,1.41,1410,0.347,0
LEND_01490,-87.6246,37.3654,3.7,0.204,2.0,2000,0.466,0
LEND_01491,-86.2675,-72.3866,3.72,0.199,2.0,2000,0.463,0
LEND_01492,-87.7273,-32.1061,3.5,0.247,1.01,1010,0.307,0
LEND_01493,-89.268,-101.6281,4.18,0.102,1.15,1150,0.26,0
LEND_01494,-83.9655,167.7677,3.86,0.169,1.59,1590,0.374,0
LEND_01495,-83.3179,-132.9716,3.9,0.161,0.51,510,0.173,0
LEND_01496,-83.8051,-46.1388,3.97,0.147,1.18,1180,0.288,0
LEND_01497,-85.3651,-170.698,4.06,0.127,0.58,580,0.169,0
LEND_01498,-86.2021,-100.1594,3.93,0.156,1.91,1910,0.425,0
LEND_01499,-81.3667,100.9696,4.03,0.133,2.09,2090,0.446,0
LEND_01500,-84.8092,-107.5769,3.81,0.18,0.57,570,0.194,0
LEND_01501,-85.2082,-151.1772,3.76,0.191,1.57,1570,0.381,0
LEND_01502,-89.7436,-9.1969,4.08,0.123,1.51,1510,0.336,0
LEND_01503,-86.5875,-176.4111,4.11,0.117,1.74,1740,0.375,0
LEND_01504,-86.198,-149.4842,3.6,0.227,1.62,1620,0.408,0
LEND_01505,-86.0118,110.7453,3.88,0.166,0.71,710,0.212,0
LEND_01506,-84.1983,97.7304,3.98,0.144,0.85,850,0.227,0
LEND_01507,-84.664,149.45,3.56,0.235,0.61,610,0.228,0
LEND_01508,-83.9209,127.6256,4.15,0.107,2.05,2050,0.426,0
LEND_01509,-82.3512,65.9432,3.86,0.169,1.29,1290,0.319,0
LEND_01510,-81.8701,-161.1602,3.95,0.15,2.15,2150,0.466,0
LEND_01511,-82.8188,101.8255,3.62,0.22,1.15,1150,0.319,0
LEND_01512,-80.4448,124.3839,3.69,0.208,1.35,1350,0.349,0
LEND_01513,-89.8177,107.6696,3.58,0.229,1.8,1800,0.442,0
LEND_01514,-88.0422,3.0525,3.68,0.208,1.81,1810,0.433,0
LEND_01515,-89.9244,-96.1553,3.84,0.173,0.74,740,0.221,0
LEND_01516,-83.5253,124.3188,4.08,0.122,0.85,850,0.215,0
LEND_01517,-81.0197,81.7786,3.87,0.167,0.49,490,0.173,0
LEND_01518,-87.5652,173.074,3.67,0.211,1.83,1830,0.438,0
LEND_01519,-80.7297,-123.9507,3.53,0.241,1.81,1810,0.449,0
LEND_01520,-89.3973,-98.7608,3.94,0.154,0.45,450,0.159,0
LEND_01521,-80.6556,-103.7527,3.79,0.184,0.79,790,0.236,0
LEND_01522,-86.4838,105.3143,4.19,0.099,1.15,1150,0.259,0
LEND_01523,-88.9858,-112.7134,4.05,0.13,1.33,1330,0.307,0
LEND_01524,-85.1413,-156.0025,4.07,0.126,1.29,1290,0.297,0
LEND_01525,-87.4322,179.4819,3.51,0.245,2.17,2170,0.517,0
LEND_01526,-87.1513,-171.0658,4.04,0.13,1.75,1750,0.383,0
LEND_01527,-86.9271,120.6879,3.64,0.218,0.52,520,0.204,0
LEND_01528,-81.9697,-48.4679,3.91,0.159,0.86,860,0.236,0
LEND_01529,-84.6084,122.9816,3.81,0.18,0.96,960,0.265,0
LEND_01530,-86.8869,19.6634,2.99,0.357,4.41,4410,0.98,1
LEND_01531,-83.8967,144.5872,3.08,0.338,3.92,3920,0.882,1
LEND_01532,-82.8385,153.4295,3.82,0.179,0.99,990,0.269,0
LEND_01533,-87.2738,-176.7247,3.53,0.242,1.24,1240,0.346,0
LEND_01534,-85.8645,-152.8516,3.53,0.241,1.31,1310,0.359,0
LEND_01535,-88.7811,-89.8709,2.87,0.383,5.21,5210,0.98,1
LEND_01536,-88.1885,60.9535,4.17,0.104,0.91,910,0.217,0
LEND_01537,-83.1888,139.778,4.04,0.13,1.78,1780,0.389,0
LEND_01538,-88.1856,-14.4209,3.83,0.177,1.95,1950,0.443,0
LEND_01539,-84.7484,38.5103,3.54,0.239,0.37,370,0.187,0
LEND_01540,-82.9095,-112.1401,3.53,0.241,1.45,1450,0.384,0
LEND_01541,-88.9312,109.7881,3.61,0.224,1.5,1500,0.384,0
LEND_01542,-84.3269,168.2381,4.18,0.1,1.7,1700,0.359,0
LEND_01543,-87.4344,-83.3044,3.78,0.187,1.62,1620,0.388,0
LEND_01544,-80.3707,-1.8627,4.09,0.12,1.97,1970,0.418,0
LEND_01545,-85.1645,-148.9982,3.99,0.141,0.45,450,0.152,0
LEND_01546,-81.9401,21.2892,3.92,0.156,1.04,1040,0.267,0
LEND_01547,-84.4977,1.002,4.16,0.105,1.79,1790,0.378,0
LEND_01548,-89.5659,-128.0029,3.66,0.213,1.91,1910,0.454,0
LEND_01549,-83.6685,-20.8562,3.82,0.179,0.8,800,0.235,0
LEND_01550,-80.486,-59.7223,4.11,0.117,1.41,1410,0.315,0
LEND_01551,-83.9839,7.8591,3.89,0.164,0.64,640,0.198,0
LEND_01552,-81.8081,30.8356,3.67,0.21,1.92,1920,0.454,0
LEND_01553,-81.1579,-176.9416,3.65,0.216,1.69,1690,0.415,0
LEND_01554,-87.7192,93.9622,4.03,0.134,0.72,720,0.198,0
LEND_01555,-87.8796,76.6851,3.51,0.245,1.49,1490,0.394,0
LEND_01556,-83.8902,-48.1369,4.14,0.11,1.27,1270,0.286,0
LEND_01557,-85.8897,-160.9431,3.51,0.245,0.79,790,0.266,0
LEND_01558,-81.6014,91.7757,3.94,0.152,2.0,2000,0.44,0
LEND_01559,-80.9998,163.8631,3.92,0.156,0.58,580,0.184,0
LEND_01560,-86.4658,-93.5454,3.9,0.16,1.19,1190,0.296,0
LEND_01561,-87.6313,-63.5311,3.83,0.176,1.41,1410,0.344,0
LEND_01562,-82.1947,-113.8274,4.1,0.119,1.86,1860,0.398,0
LEND_01563,-87.2519,27.697,3.96,0.148,0.59,590,0.181,0
LEND_01564,-81.7739,-124.2571,4.05,0.13,1.46,1460,0.33,0
LEND_01565,-85.7626,-51.7702,3.58,0.23,0.31,310,0.171,0
LEND_01566,-83.3245,70.9247,3.53,0.24,1.86,1860,0.458,0
LEND_01567,-89.0446,21.6418,3.52,0.243,0.75,750,0.258,0
LEND_01568,-83.7614,-40.8735,3.6,0.225,1.67,1670,0.416,0
LEND_01569,-85.4823,-28.7101,3.97,0.147,1.44,1440,0.335,0
LEND_01570,-84.1339,22.3599,3.85,0.173,0.4,400,0.159,0
LEND_01571,-88.3199,-177.8887,4.03,0.134,0.65,650,0.185,0
LEND_01572,-82.6313,-151.7364,3.63,0.218,0.81,810,0.256,0
LEND_01573,-81.372,137.2529,3.76,0.192,1.98,1980,0.456,0
LEND_01574,-87.8326,-151.9636,4.12,0.114,1.21,1210,0.277,0
LEND_01575,-89.0429,74.4493,4.16,0.106,2.04,2040,0.424,0
LEND_01576,-89.7636,151.2137,4.15,0.109,0.39,390,0.125,0
LEND_01577,-83.5803,-82.5539,4.07,0.124,0.31,310,0.118,0
LEND_01578,-83.9291,-46.6231,3.98,0.144,2.1,2100,0.454,0
LEND_01579,-84.533,24.8117,4.14,0.11,1.68,1680,0.36,0
LEND_01580,-87.6805,137.4152,4.0,0.14,1.79,1790,0.395,0
LEND_01581,-86.0909,159.086,4.17,0.104,2.04,2040,0.423,0
LEND_01582,-84.0552,86.2428,3.52,0.244,2.17,2170,0.516,0
LEND_01583,-85.0323,-148.8169,4.15,0.109,0.49,490,0.143,0
LEND_01584,-80.1221,60.8955,3.89,0.164,0.6,600,0.191,0
LEND_01585,-88.6356,-32.2907,3.58,0.23,0.66,660,0.235,0
LEND_01586,-83.0486,-10.5476,3.65,0.215,1.85,1850,0.444,0
LEND_01587,-85.9568,-162.3066,4.1,0.119,0.98,980,0.238,0
LEND_01588,-85.718,-111.2176,3.85,0.171,1.43,1430,0.346,0
LEND_01589,-82.824,104.5849,4.19,0.099,1.92,1920,0.399,0
LEND_01590,-83.0756,-16.5748,3.58,0.23,1.6,1600,0.406,0
LEND_01591,-80.0874,-71.4016,3.79,0.185,0.42,420,0.169,0
LEND_01592,-88.7161,-41.7531,3.73,0.197,1.15,1150,0.308,0
LEND_01593,-88.9589,127.5838,3.86,0.17,0.43,430,0.163,0
LEND_01594,-82.7566,89.6396,3.94,0.152,1.21,1210,0.296,0
LEND_01595,-84.2161,-81.9665,3.96,0.148,0.72,720,0.205,0
LEND_01596,-87.2584,-137.6993,3.5,0.247,0.3,300,0.178,0
LEND_01597,-89.2058,-89.2806,3.56,0.234,1.84,1840,0.452,0
LEND_01598,-89.1434,151.4723,3.52,0.242,2.14,2140,0.51,0
LEND_01599,-81.0581,29.372,4.11,0.117,2.13,2130,0.446,0
LEND_01600,-88.0813,12.0529,3.72,0.2,0.87,870,0.258,0
LEND_01601,-86.7663,34.7017,3.76,0.192,1.87,1870,0.436,0
LEND_01602,-87.7334,-48.2298,3.82,0.18,1.59,1590,0.379,0
LEND_01603,-86.45,110.5585,4.09,0.119,1.82,1820,0.391,0
LEND_01604,-89.3058,8.383,3.51,0.245,1.91,1910,0.47,0
LEND_01605,-84.8094,-137.9708,3.58,0.229,2.16,2160,0.507,0
LEND_01606,-89.3239,-133.5366,2.71,0.417,5.14,5140,0.98,1
LEND_01607,-81.9964,13.2693,4.17,0.102,1.76,1760,0.371,0
LEND_01608,-87.6629,157.1653,3.95,0.151,1.69,1690,0.383,0
LEND_01609,-84.5999,-68.9932,3.68,0.208,0.85,850,0.259,0
LEND_01610,-81.1992,133.0348,3.86,0.169,1.05,1050,0.275,0
LEND_01611,-83.4912,95.0744,4.18,0.101,0.64,640,0.167,0
LEND_01612,-84.6704,-90.7875,3.87,0.168,2.04,2040,0.455,0
LEND_01613,-86.7567,-166.9173,3.76,0.191,1.97,1970,0.454,0
LEND_01614,-86.67,-143.335,3.77,0.19,1.47,1470,0.362,0
LEND_01615,-83.3051,82.2578,4.18,0.102,1.27,1270,0.282,0
LEND_01616,-80.0586,-108.1189,4.0,0.139,0.74,740,0.204,0
LEND_01617,-83.3816,-46.3425,3.98,0.144,1.8,1800,0.399,0
LEND_01618,-84.4222,0.6117,3.66,0.212,0.32,320,0.164,0
LEND_01619,-82.6935,81.1685,3.89,0.163,1.18,1180,0.296,0
LEND_01620,-85.3479,-139.2368,3.75,0.194,1.94,1940,0.45,0
LEND_01621,-89.3986,-33.7081,3.67,0.211,1.48,1480,0.375,0
LEND_01622,-84.377,-5.3738,4.13,0.112,1.51,1510,0.331,0
LEND_01623,-80.4237,14.6977,3.77,0.19,0.43,430,0.173,0
LEND_01624,-88.247,114.6098,3.7,0.205,0.84,840,0.255,0
LEND_01625,-83.1,-118.1958,4.15,0.107,1.58,1580,0.341,0
LEND_01626,-87.9907,110.8193,3.64,0.218,0.39,390,0.18,0
LEND_01627,-84.6417,69.4362,4.02,0.135,0.93,930,0.237,0
LEND_01628,-89.0332,20.1135,3.96,0.149,0.97,970,0.251,0
LEND_01629,-85.4963,71.83,4.14,0.109,1.25,1250,0.282,0
LEND_01630,-82.4384,-31.6736,4.08,0.122,0.99,990,0.241,0
LEND_01631,-86.5243,-130.1769,3.99,0.141,1.16,1160,0.281,0
LEND_01632,-83.3509,59.6755,3.72,0.2,1.34,1340,0.344,0
LEND_01633,-82.0455,8.882,3.85,0.173,0.54,540,0.185,0
LEND_01634,-80.7282,50.1749,4.16,0.105,0.64,640,0.169,0
LEND_01635,-87.6536,-58.3204,3.52,0.244,1.88,1880,0.464,0
LEND_01636,-86.0068,146.472,4.06,0.128,1.17,1170,0.277,0
LEND_01637,-88.4758,31.4532,3.68,0.209,0.97,970,0.281,0
LEND_01638,-80.0752,-149.2551,3.63,0.219,1.12,1120,0.313,0
LEND_01639,-80.73,-18.0706,3.66,0.212,0.63,630,0.221,0
LEND_01640,-84.6004,92.2882,3.54,0.238,0.76,760,0.257,0
LEND_01641,-81.5797,105.8884,4.19,0.098,1.28,1280,0.282,0
LEND_01642,-84.7904,-1.9451,2.76,0.406,5.44,5440,0.98,1
LEND_01643,-83.7641,142.1091,3.86,0.169,1.2,1200,0.303,0
LEND_01644,-89.1088,-83.6394,4.0,0.14,0.58,580,0.175,0
LEND_01645,-82.4473,-32.1845,3.89,0.164,0.6,600,0.191,0
LEND_01646,-88.7229,143.4949,4.07,0.125,1.03,1030,0.25,0
LEND_01647,-81.7393,142.6524,4.09,0.12,1.02,1020,0.246,0
