sample_id,latitude_deg,longitude_deg,diviner_max_temp_k,diviner_min_temp_k,diviner_temp_range_k,psr_cold_trap_flag,ice_stability_depth_cm
DIVINER_01658,-86.0302,-131.4077,235.9,171.3,64.7,0,999.0
DIVINER_01659,-85.528,-73.3764,191.8,172.2,19.6,0,999.0
DIVINER_01660,-83.9941,26.0222,224.7,126.1,98.6,0,999.0
DIVINER_01661,-84.8432,-20.9327,219.2,163.2,55.9,0,999.0
DIVINER_01662,-80.8061,-55.1812,235.2,143.5,91.8,0,999.0
DIVINER_01663,-85.0304,88.7228,229.9,166.8,63.1,0,999.0
DIVINER_01664,-80.0784,141.6636,222.3,159.8,62.5,0,999.0
DIVINER_01665,-81.4858,92.4441,198.9,127.8,71.1,0,999.0
DIVINER_01666,-87.9149,-60.4797,209.7,157.1,52.6,0,999.0
DIVINER_01667,-80.694,87.9992,236.7,151.6,85.1,0,999.0
DIVINER_01668,-88.8363,-125.2871,181.4,174.4,7.0,0,999.0
DIVINER_01669,-81.8255,-133.0855,227.7,155.2,72.5,0,999.0
DIVINER_01670,-86.1938,-55.5743,195.1,153.7,41.4,0,999.0
DIVINER_01671,-81.2203,110.7729,191.1,170.4,20.7,0,999.0
DIVINER_01672,-81.3194,-91.3146,193.9,166.8,27.1,0,999.0
DIVINER_01673,-81.9407,-157.2288,183.6,189.4,-5.8,0,999.0
DIVINER_01674,-82.0997,-132.5846,239.5,144.6,94.9,0,999.0
DIVINER_01675,-86.9532,129.1482,232.2,168.2,64.0,0,999.0
DIVINER_01676,-89.1908,48.162,211.3,131.7,79.6,0,999.0
DIVINER_01677,-85.9702,-88.8476,222.9,176.3,46.6,0,999.0
DIVINER_01678,-88.2648,19.9065,213.4,175.0,38.4,0,999.0
DIVINER_01679,-83.0505,9.9287,228.7,170.8,57.9,0,999.0
DIVINER_01680,-86.539,55.957,230.7,128.3,102.4,0,999.0
DIVINER_01681,-80.2439,-96.0525,194.0,189.1,4.8,0,999.0
DIVINER_01682,-83.5903,131.1851,207.6,186.0,21.6,0,999.0
DIVINER_01683,-81.7752,-68.6273,218.1,145.9,72.2,0,999.0
DIVINER_01684,-88.6748,69.8874,238.7,160.4,78.3,0,999.0
DIVINER_01685,-81.3799,-174.1951,221.0,182.2,38.7,0,999.0
DIVINER_01686,-80.7724,-45.8434,233.9,154.6,79.2,0,999.0
DIVINER_01687,-85.1294,-53.3845,230.8,161.9,68.8,0,999.0
DIVINER_01688,-83.9375,15.6544,214.9,162.2,52.7,0,999.0
DIVINER_01689,-82.3519,-153.8149,233.6,165.4,68.2,0,999.0
DIVINER_01690,-88.2516,104.4473,202.6,160.3,42.4,0,999.0
DIVINER_01691,-84.9743,-101.5989,202.8,148.4,54.3,0,999.0
DIVINER_01692,-86.0134,63.7336,226.9,157.8,69.1,0,999.0
DIVINER_01693,-88.5363,109.1564,188.1,181.0,7.1,0,999.0
DIVINER_01694,-86.3247,22.2757,198.3,180.5,17.9,0,999.0
DIVINER_01695,-89.3183,86.718,216.5,174.1,42.4,0,999.0
DIVINER_01696,-89.7419,58.2697,205.2,149.0,56.2,0,999.0
DIVINER_01697,-88.6483,-52.0093,236.4,175.0,61.4,0,999.0
DIVINER_01698,-80.3688,111.1891,237.5,147.1,90.4,0,999.0
DIVINER_01699,-84.5047,-73.9075,210.2,166.5,43.7,0,999.0
DIVINER_01700,-80.3418,25.6367,212.3,159.7,52.6,0,999.0
DIVINER_01701,-85.675,88.3432,60.2,56.6,3.5,1,0.0
DIVINER_01702,-86.8818,-43.5759,207.4,151.7,55.7,0,999.0
DIVINER_01703,-84.9386,-71.0037,191.4,178.1,13.3,0,999.0
DIVINER_01704,-85.6049,-14.6354,224.8,183.9,40.9,0,999.0
DIVINER_01705,-88.9434,114.4669,224.3,134.4,89.9,0,999.0
DIVINER_01706,-83.5917,154.7718,194.7,151.9,42.8,0,999.0
DIVINER_01707,-87.8396,16.23,230.0,150.3,79.6,0,999.0
DIVINER_01708,-83.8041,58.1278,216.8,154.2,62.6,0,999.0
DIVINER_01709,-83.498,145.1785,194.2,188.4,5.8,0,999.0
DIVINER_01710,-88.4798,-144.5231,219.1,156.3,62.8,0,999.0
DIVINER_01711,-89.3865,-96.4517,194.0,178.1,15.9,0,999.0
DIVINER_01712,-82.1924,75.204,195.9,166.5,29.4,0,999.0
DIVINER_01713,-85.402,116.548,230.9,127.5,103.4,0,999.0
DIVINER_01714,-89.4184,128.5305,235.8,168.7,67.1,0,999.0
DIVINER_01715,-80.0513,-30.5614,195.4,165.3,30.1,0,999.0
DIVINER_01716,-89.4222,-147.8376,235.7,173.1,62.6,0,999.0
DIVINER_01717,-83.0496,-22.3987,194.3,125.2,69.1,0,999.0
DIVINER_01718,-80.1632,-96.9355,187.0,136.9,50.1,0,999.0
DIVINER_01719,-87.6082,-75.1693,183.5,173.9,9.6,0,999.0
DIVINER_01720,-88.5775,98.0163,194.5,145.9,48.6,0,999.0
DIVINER_01721,-88.7862,-152.8102,203.1,183.8,19.4,0,999.0
DIVINER_01722,-86.9672,117.9292,235.7,156.2,79.4,0,999.0
DIVINER_01723,-88.9895,-26.0391,194.5,120.1,74.5,0,999.0
DIVINER_01724,-83.0784,34.583,201.9,168.9,33.0,0,999.0
DIVINER_01725,-89.3771,-147.7252,224.0,155.9,68.1,0,999.0
DIVINER_01726,-84.9058,-58.5507,198.1,142.2,55.9,0,999.0
DIVINER_01727,-80.033,-147.7077,80.5,57.1,23.4,1,0.0
DIVINER_01728,-81.8603,166.1557,205.9,133.9,72.0,0,999.0
DIVINER_01729,-83.8478,110.6142,191.8,131.3,60.5,0,999.0
DIVINER_01730,-86.9375,-14.5322,224.0,160.8,63.2,0,999.0
DIVINER_01731,-83.761,-99.5031,181.6,173.9,7.8,0,999.0
DIVINER_01732,-84.7296,156.0438,197.5,136.4,61.1,0,999.0
DIVINER_01733,-85.7392,-55.9452,201.4,168.8,32.5,0,999.0
DIVINER_01734,-88.6929,-122.0456,207.5,183.0,24.5,0,999.0
DIVINER_01735,-81.134,22.7392,220.8,163.5,57.3,0,999.0
DIVINER_01736,-85.5022,159.7587,207.6,174.3,33.3,0,999.0
DIVINER_01737,-88.0538,-178.6211,215.7,134.3,81.4,0,999.0
DIVINER_01738,-86.3224,-94.2751,97.0,54.1,42.9,1,0.0
DIVINER_01739,-85.8587,157.8412,202.4,145.6,56.8,0,999.0
DIVINER_01740,-81.7246,-118.4091,236.0,169.6,66.4,0,999.0
DIVINER_01741,-82.6639,-139.2324,237.4,168.0,69.3,0,999.0
DIVINER_01742,-82.307,25.2674,214.9,186.9,28.1,0,999.0
DIVINER_01743,-89.8897,130.2638,184.3,164.1,20.2,0,999.0
DIVINER_01744,-85.8385,-8.2405,209.5,148.8,60.7,0,999.0
DIVINER_01745,-85.1866,178.0431,191.1,175.8,15.3,0,999.0
DIVINER_01746,-89.8081,64.5018,209.0,130.7,78.3,0,999.0
DIVINER_01747,-87.4019,-153.333,191.3,176.9,14.4,0,999.0
DIVINER_01748,-82.3971,177.4196,222.2,145.6,76.6,0,999.0
DIVINER_01749,-88.6289,-33.1581,184.8,130.8,54.0,0,999.0
DIVINER_01750,-84.6469,-76.5351,237.2,131.3,105.8,0,999.0
DIVINER_01751,-87.848,20.8365,191.7,188.9,2.9,0,999.0
DIVINER_01752,-89.8788,-70.4493,219.6,163.6,56.0,0,999.0
DIVINER_01753,-87.588,-148.8753,235.0,132.2,102.8,0,999.0
DIVINER_01754,-80.2413,-179.4858,194.9,138.8,56.1,0,999.0
DIVINER_01755,-81.9846,-18.15,236.1,146.0,90.0,0,999.0
DIVINER_01756,-80.4042,121.2708,203.3,123.9,79.4,0,999.0
DIVINER_01757,-85.1215,26.0335,237.6,127.6,110.0,0,999.0
DIVINER_01758,-88.9026,179.7146,238.3,173.3,65.0,0,999.0
DIVINER_01759,-84.5204,-76.7352,191.3,175.1,16.2,0,999.0
DIVINER_01760,-85.4562,-79.0362,229.9,189.2,40.7,0,999.0
DIVINER_01761,-81.5564,-122.4902,43.9,39.4,4.5,1,0.0
DIVINER_01762,-89.0192,-120.9371,193.6,182.2,11.3,0,999.0
DIVINER_01763,-85.1176,-77.3328,185.0,142.2,42.8,0,999.0
DIVINER_01764,-88.4995,105.4224,189.4,142.9,46.4,0,999.0
DIVINER_01765,-86.7532,146.0724,217.9,128.9,89.0,0,999.0
DIVINER_01766,-82.6264,171.0314,207.0,189.0,17.9,0,999.0
DIVINER_01767,-85.2398,-96.3757,227.5,188.7,38.8,0,999.0
DIVINER_01768,-86.2411,137.2671,199.9,180.5,19.4,0,999.0
DIVINER_01769,-86.0552,-61.8282,238.1,126.4,111.8,0,999.0
DIVINER_01770,-85.4055,-139.3774,183.0,178.9,4.1,0,999.0
DIVINER_01771,-82.1498,133.209,183.8,164.4,19.4,0,999.0
DIVINER_01772,-81.0792,48.998,222.1,129.0,93.1,0,999.0
DIVINER_01773,-80.4467,-120.6969,233.3,138.3,94.9,0,999.0
DIVINER_01774,-82.131,-25.2607,227.7,168.2,59.5,0,999.0
DIVINER_01775,-86.8459,-76.5872,209.4,176.2,33.1,0,999.0
DIVINER_01776,-83.1187,85.246,196.2,179.4,16.8,0,999.0
DIVINER_01777,-85.624,-16.7702,180.8,158.1,22.7,0,999.0
DIVINER_01778,-87.4533,176.1408,210.6,157.4,53.1,0,999.0
DIVINER_01779,-81.5913,-160.2918,208.5,167.9,40.6,0,999.0
DIVINER_01780,-89.6157,-52.1945,200.7,174.4,26.2,0,999.0
DIVINER_01781,-80.9824,-6.5159,214.7,131.9,82.7,0,999.0
DIVINER_01782,-85.3852,1.1281,223.7,171.8,51.9,0,999.0
DIVINER_01783,-83.628,-66.2631,222.1,143.9,78.1,0,999.0
DIVINER_01784,-83.4065,82.5265,195.8,146.9,48.9,0,999.0
DIVINER_01785,-81.0488,134.9089,215.1,125.4,89.7,0,999.0
DIVINER_01786,-83.6333,157.9389,188.9,161.2,27.7,0,999.0
DIVINER_01787,-83.8607,109.8336,187.3,126.5,60.8,0,999.0
DIVINER_01788,-89.3335,126.2089,92.3,62.3,30.0,1,0.0
DIVINER_01789,-84.8159,18.1963,221.6,163.5,58.2,0,999.0
DIVINER_01790,-88.4983,117.3198,226.1,189.3,36.8,0,999.0
DIVINER_01791,-82.6257,-70.7386,189.1,137.2,52.0,0,999.0
DIVINER_01792,-84.8778,-36.5476,234.9,167.6,67.3,0,999.0
DIVINER_01793,-83.1977,-65.9113,188.0,187.5,0.5,0,999.0
DIVINER_01794,-89.5833,-11.7406,232.2,140.9,91.3,0,999.0
DIVINER_01795,-89.1521,-77.1913,201.1,126.7,74.4,0,999.0
DIVINER_01796,-82.8368,166.1801,186.3,164.4,21.9,0,999.0
DIVINER_01797,-89.2792,-67.3759,197.2,145.6,51.6,0,999.0
DIVINER_01798,-89.2874,-144.704,190.9,139.1,51.8,0,999.0
DIVINER_01799,-89.8789,9.6542,209.4,189.6,19.9,0,999.0
DIVINER_01800,-80.435,-159.4443,237.0,172.8,64.2,0,999.0
DIVINER_01801,-82.6249,-140.2045,199.7,154.0,45.7,0,999.0
DIVINER_01802,-86.4675,-101.0198,216.7,123.5,93.2,0,999.0
DIVINER_01803,-87.0346,-12.8339,233.5,133.4,100.1,0,999.0
DIVINER_01804,-86.503,-24.0297,217.8,140.9,76.9,0,999.0
DIVINER_01805,-82.2535,107.8891,201.7,154.1,47.6,0,999.0
DIVINER_01806,-83.3863,86.2109,239.5,154.8,84.6,0,999.0
DIVINER_01807,-88.148,-26.5254,191.2,121.7,69.5,0,999.0
DIVINER_01808,-88.2589,-59.8665,211.4,186.0,25.4,0,999.0
DIVINER_01809,-89.016,-66.0712,227.8,158.0,69.8,0,999.0
DIVINER_01810,-83.397,98.6382,74.1,66.4,7.7,1,0.0
DIVINER_01811,-82.3563,-161.2539,222.1,169.1,53.0,0,999.0
DIVINER_01812,-87.3495,-175.3842,196.0,125.0,71.0,0,999.0
DIVINER_01813,-89.7906,106.396,190.2,170.5,19.7,0,999.0
DIVINER_01814,-89.1783,-8.2273,196.5,169.1,27.3,0,999.0
DIVINER_01815,-80.3214,-132.8828,238.0,188.9,49.1,0,999.0
DIVINER_01816,-87.0456,-95.1963,233.5,143.9,89.6,0,999.0
DIVINER_01817,-82.3078,155.7014,192.8,130.1,62.7,0,999.0
DIVINER_01818,-83.7534,129.4211,187.0,126.4,60.6,0,999.0
DIVINER_01819,-86.1806,75.5226,201.8,125.0,76.8,0,999.0
DIVINER_01820,-87.9431,-6.3989,91.5,45.3,46.2,1,0.0
DIVINER_01821,-88.7861,7.3165,232.0,170.3,61.7,0,999.0
DIVINER_01822,-83.8499,171.088,238.0,188.3,49.7,0,999.0
DIVINER_01823,-82.2537,167.6774,225.1,141.6,83.4,0,999.0
DIVINER_01824,-83.561,-102.5031,215.9,176.2,39.7,0,999.0
DIVINER_01825,-84.697,111.9976,188.5,126.5,62.0,0,999.0
DIVINER_01826,-89.5805,-108.9926,184.4,183.3,1.2,0,999.0
DIVINER_01827,-80.3151,-103.1265,215.8,123.6,92.1,0,999.0
DIVINER_01828,-82.0129,63.3935,212.3,175.2,37.2,0,999.0
DIVINER_01829,-87.0718,-34.1996,230.8,141.5,89.3,0,999.0
DIVINER_01830,-80.2003,155.356,199.4,132.7,66.7,0,999.0
DIVINER_01831,-83.9812,-147.9565,182.4,169.3,13.1,0,999.0
DIVINER_01832,-84.1758,4.1492,205.4,182.7,22.7,0,999.0
DIVINER_01833,-82.5193,150.6678,238.2,173.5,64.7,0,999.0
DIVINER_01834,-81.8823,145.4809,227.7,141.9,85.8,0,999.0
DIVINER_01835,-83.4352,-123.6495,182.0,144.7,37.3,0,999.0
DIVINER_01836,-88.719,-48.0104,71.0,37.3,33.7,1,0.0
DIVINER_01837,-86.6173,42.8837,208.3,177.7,30.6,0,999.0
DIVINER_01838,-80.7192,-122.6178,201.9,127.5,74.4,0,999.0
DIVINER_01839,-87.7538,168.488,200.8,183.2,17.6,0,999.0
DIVINER_01840,-86.2783,149.3098,215.7,162.1,53.6,0,999.0
DIVINER_01841,-85.6792,-119.8979,211.8,161.2,50.6,0,999.0
DIVINER_01842,-85.606,-136.384,219.4,178.6,40.8,0,999.0
DIVINER_01843,-83.8706,-149.2529,214.4,166.7,47.7,0,999.0
DIVINER_01844,-80.5692,147.3997,188.6,141.3,47.3,0,999.0
DIVINER_01845,-87.5931,-110.2954,195.4,144.5,51.0,0,999.0
DIVINER_01846,-88.785,-30.1374,230.5,132.1,98.3,0,999.0
DIVINER_01847,-88.0253,-18.4135,219.8,152.5,67.3,0,999.0
DIVINER_01848,-81.1308,35.644,206.9,127.7,79.2,0,999.0
DIVINER_01849,-83.5419,-154.1753,191.0,165.7,25.2,0,999.0
DIVINER_01850,-87.1409,-98.3669,180.5,131.8,48.6,0,999.0
DIVINER_01851,-81.8405,155.3365,198.7,180.5,18.2,0,999.0
DIVINER_01852,-81.3863,147.0276,183.3,169.0,14.3,0,999.0
DIVINER_01853,-81.5349,101.2646,208.9,182.4,26.5,0,999.0
DIVINER_01854,-80.8107,-173.0156,229.3,126.1,103.2,0,999.0
DIVINER_01855,-87.4776,-62.2776,197.1,175.9,21.2,0,999.0
DIVINER_01856,-82.4496,46.0651,230.9,181.7,49.2,0,999.0
DIVINER_01857,-85.3946,-80.9315,222.3,123.1,99.2,0,999.0
DIVINER_01858,-81.58,147.4512,187.5,189.9,-2.4,0,999.0
DIVINER_01859,-82.7151,48.2002,218.7,141.0,77.6,0,999.0
DIVINER_01860,-82.2355,-154.1136,189.1,134.8,54.3,0,999.0
DIVINER_01861,-83.4384,147.242,219.3,149.0,70.2,0,999.0
DIVINER_01862,-88.2257,164.796,188.6,120.6,68.0,0,999.0
DIVINER_01863,-84.5497,-152.0235,203.6,182.0,21.5,0,999.0
DIVINER_01864,-80.1533,11.6497,214.0,138.8,75.2,0,999.0
DIVINER_01865,-80.6261,-70.7889,183.0,156.5,26.5,0,999.0
DIVINER_01866,-89.5683,-38.5779,189.2,163.6,25.5,0,999.0
DIVINER_01867,-88.3519,-115.3256,199.2,175.4,23.8,0,999.0
DIVINER_01868,-88.6827,28.106,207.7,137.5,70.2,0,999.0
DIVINER_01869,-82.7402,164.8726,231.5,170.2,61.3,0,999.0
DIVINER_01870,-81.8221,1.1061,191.2,128.2,63.0,0,999.0
DIVINER_01871,-87.8649,-150.1508,200.8,169.3,31.6,0,999.0
DIVINER_01872,-84.9415,43.2005,208.5,184.4,24.2,0,999.0
DIVINER_01873,-81.593,-57.5197,197.7,126.0,71.8,0,999.0
DIVINER_01874,-82.672,128.1331,217.5,128.2,89.4,0,999.0
DIVINER_01875,-84.5776,-23.5159,195.4,159.0,36.4,0,999.0
DIVINER_01876,-84.0965,-110.5777,226.3,123.2,103.1,0,999.0
DIVINER_01877,-84.9164,-111.202,210.3,133.1,77.2,0,999.0
DIVINER_01878,-87.0245,96.7551,185.2,133.3,51.9,0,999.0
DIVINER_01879,-84.3498,-84.3885,217.6,153.7,63.9,0,999.0
DIVINER_01880,-83.1111,96.204,214.2,137.4,76.8,0,999.0
DIVINER_01881,-81.2668,-105.8806,200.3,153.3,47.0,0,999.0
DIVINER_01882,-83.6371,-64.1929,180.7,156.5,24.2,0,999.0
DIVINER_01883,-82.3888,-12.4247,192.0,171.1,20.9,0,999.0
DIVINER_01884,-88.3993,159.5505,78.1,66.1,12.0,1,0.0
DIVINER_01885,-85.3844,155.4233,192.0,155.3,36.7,0,999.0
DIVINER_01886,-89.9067,-105.5261,214.6,144.9,69.8,0,999.0
DIVINER_01887,-87.5332,-51.0411,222.7,138.1,84.6,0,999.0
DIVINER_01888,-82.7354,-126.2162,231.4,164.4,66.9,0,999.0
DIVINER_01889,-80.0819,3.5946,218.8,186.0,32.8,0,999.0
DIVINER_01890,-89.0082,-14.1903,221.3,173.5,47.8,0,999.0
DIVINER_01891,-85.9851,144.2737,83.5,27.1,56.4,1,0.0
DIVINER_01892,-81.9993,154.8019,239.1,182.5,56.6,0,999.0
DIVINER_01893,-87.9596,-41.9157,195.7,171.5,24.2,0,999.0
DIVINER_01894,-84.4492,-2.9743,196.0,129.0,67.0,0,999.0
DIVINER_01895,-82.6693,142.645,187.6,169.9,17.7,0,999.0
DIVINER_01896,-83.8401,110.4148,209.1,140.3,68.9,0,999.0
DIVINER_01897,-88.1198,-178.6837,185.8,154.4,31.4,0,999.0
DIVINER_01898,-86.4462,-64.7786,196.2,141.0,55.2,0,999.0
DIVINER_01899,-82.1621,-28.1613,209.0,125.9,83.1,0,999.0
DIVINER_01900,-84.4577,-97.3021,237.5,173.8,63.7,0,999.0
DIVINER_01901,-89.9477,-108.1542,64.5,61.2,3.3,1,0.0
DIVINER_01902,-82.3901,-166.3976,224.6,136.2,88.4,0,999.0
DIVINER_01903,-89.6469,51.6131,203.4,136.8,66.6,0,999.0
DIVINER_01904,-82.5427,-85.4963,231.9,150.1,81.8,0,999.0
DIVINER_01905,-87.9752,-161.155,232.5,176.8,55.7,0,999.0
DIVINER_01906,-80.4193,-96.8474,234.6,125.4,109.2,0,999.0
DIVINER_01907,-86.3206,108.689,218.4,176.6,41.8,0,999.0
DIVINER_01908,-86.7307,126.5361,192.1,184.6,7.5,0,999.0
DIVINER_01909,-88.5111,-6.0962,185.5,159.3,26.2,0,999.0
DIVINER_01910,-86.944,-30.2146,234.9,124.2,110.7,0,999.0
DIVINER_01911,-81.2335,172.0273,183.3,138.9,44.5,0,999.0
DIVINER_01912,-80.0367,-107.7967,197.8,127.8,70.0,0,999.0
DIVINER_01913,-86.3169,-102.4707,209.2,138.1,71.1,0,999.0
DIVINER_01914,-85.5139,-74.9278,181.3,176.8,4.5,0,999.0
DIVINER_01915,-82.7793,-117.8074,234.4,123.9,110.5,0,999.0
DIVINER_01916,-81.138,-43.4284,197.2,139.9,57.4,0,999.0
DIVINER_01917,-84.0696,147.9003,181.7,156.2,25.5,0,999.0
DIVINER_01918,-86.0847,41.5252,239.6,181.2,58.4,0,999.0
DIVINER_01919,-85.8738,-31.6992,198.7,137.5,61.2,0,999.0
DIVINER_01920,-83.0438,156.3879,232.6,174.5,58.1,0,999.0
DIVINER_01921,-89.9678,-162.5529,207.2,160.8,46.4,0,999.0
DIVINER_01922,-83.8041,-104.3006,219.8,167.3,52.4,0,999.0
DIVINER_01923,-86.4451,23.7199,194.5,180.3,14.1,0,999.0
DIVINER_01924,-82.058,41.5989,210.2,121.8,88.3,0,999.0
DIVINER_01925,-89.0701,-165.7593,195.5,157.1,38.4,0,999.0
DIVINER_01926,-84.118,-34.906,237.1,172.3,64.8,0,999.0
DIVINER_01927,-85.1903,53.6954,183.7,181.9,1.7,0,999.0
DIVINER_01928,-83.5767,71.3054,82.8,56.5,26.4,1,0.0
DIVINER_01929,-89.3515,49.7304,233.6,143.9,89.7,0,999.0
DIVINER_01930,-84.2002,-64.5972,208.8,125.5,83.3,0,999.0
DIVINER_01931,-84.3852,-146.3328,216.0,178.4,37.6,0,999.0
DIVINER_01932,-84.3934,-26.2395,219.1,180.0,39.1,0,999.0
DIVINER_01933,-83.9651,-133.6484,184.3,153.9,30.4,0,999.0
DIVINER_01934,-83.2353,161.1445,181.1,121.5,59.6,0,999.0
DIVINER_01935,-81.9501,-8.9385,236.3,127.2,109.1,0,999.0
DIVINER_01936,-87.3018,-65.7867,196.3,163.7,32.6,0,999.0
DIVINER_01937,-81.7495,95.8695,202.8,188.8,14.0,0,999.0
DIVINER_01938,-85.0174,-0.7385,220.9,178.7,42.2,0,999.0
DIVINER_01939,-89.2294,-68.3878,194.2,175.9,18.3,0,999.0
DIVINER_01940,-89.4145,112.3084,224.0,149.3,74.7,0,999.0
DIVINER_01941,-86.6576,132.1748,207.5,189.0,18.5,0,999.0
DIVINER_01942,-82.151,62.2829,231.4,177.7,53.6,0,999.0
DIVINER_01943,-82.9232,-163.0928,196.7,143.5,53.2,0,999.0
DIVINER_01944,-82.1139,23.8762,48.8,64.7,-15.9,1,0.0
DIVINER_01945,-84.8273,94.7862,229.9,150.3,79.6,0,999.0
DIVINER_01946,-85.598,-130.8589,199.6,166.2,33.3,0,999.0
DIVINER_01947,-88.5255,-97.6785,204.7,187.9,16.8,0,999.0
DIVINER_01948,-86.7181,137.6982,227.6,137.3,90.4,0,999.0
DIVINER_01949,-85.6598,-172.7562,218.1,175.7,42.5,0,999.0
DIVINER_01950,-89.114,90.9818,206.5,161.3,45.2,0,999.0
DIVINER_01951,-87.7939,-9.4416,195.0,186.5,8.5,0,999.0
DIVINER_01952,-84.0177,-19.162,225.9,129.4,96.4,0,999.0
DIVINER_01953,-82.6434,-177.4452,190.8,170.4,20.4,0,999.0
DIVINER_01954,-80.0165,114.9834,235.7,122.6,113.1,0,999.0
DIVINER_01955,-80.6689,-50.463,189.0,137.3,51.8,0,999.0
DIVINER_01956,-83.5743,14.6756,228.3,142.5,85.8,0,999.0
DIVINER_01957,-85.7875,63.8282,205.5,150.3,55.2,0,999.0
DIVINER_01958,-83.6382,72.9466,191.2,187.6,3.6,0,999.0
DIVINER_01959,-82.1435,164.1528,204.1,124.7,79.4,0,999.0
DIVINER_01960,-88.8166,11.2824,193.3,131.8,61.5,0,999.0
DIVINER_01961,-85.901,-36.101,188.2,134.2,53.9,0,999.0
DIVINER_01962,-81.602,163.3333,194.3,149.7,44.7,0,999.0
DIVINER_01963,-86.1617,51.1597,232.0,124.2,107.8,0,999.0
DIVINER_01964,-84.2813,-72.6659,96.1,25.2,70.8,1,0.0
DIVINER_01965,-84.1223,-134.4729,238.4,159.2,79.2,0,999.0
DIVINER_01966,-88.1552,123.3196,180.3,176.9,3.4,0,999.0
DIVINER_01967,-86.3776,-49.6146,219.5,174.1,45.4,0,999.0
DIVINER_01968,-86.6549,57.7691,231.4,166.3,65.1,0,999.0
DIVINER_01969,-89.738,-10.5061,236.0,183.3,52.7,0,999.0
DIVINER_01970,-89.7581,-108.3853,188.6,183.2,5.5,0,999.0
DIVINER_01971,-81.683,36.6072,221.9,128.9,92.9,0,999.0
DIVINER_01972,-87.2693,-158.1541,186.4,183.1,3.3,0,999.0
DIVINER_01973,-84.8192,-31.1967,201.2,156.7,44.5,0,999.0
DIVINER_01974,-87.0127,16.7814,223.9,138.8,85.2,0,999.0
DIVINER_01975,-80.5932,-23.0231,200.8,162.6,38.2,0,999.0
DIVINER_01976,-87.407,89.522,198.8,139.7,59.1,0,999.0
DIVINER_01977,-85.7034,118.053,187.0,153.5,33.4,0,999.0
DIVINER_01978,-81.2727,97.6475,184.0,177.2,6.8,0,999.0
DIVINER_01979,-81.5807,-166.0273,186.9,122.3,64.7,0,999.0
DIVINER_01980,-88.139,-110.1136,232.5,132.8,99.7,0,999.0
DIVINER_01981,-81.9736,13.1787,180.7,187.0,-6.3,0,999.0
DIVINER_01982,-85.4181,156.5359,221.6,151.2,70.4,0,999.0
DIVINER_01983,-85.1703,120.5844,226.1,141.2,84.9,0,999.0
DIVINER_01984,-88.6652,123.3124,214.1,184.6,29.4,0,999.0
DIVINER_01985,-89.194,-70.8451,223.8,183.8,40.1,0,999.0
DIVINER_01986,-82.7206,-25.3988,219.1,123.1,96.0,0,999.0
DIVINER_01987,-85.0354,-10.5459,207.3,145.4,62.0,0,999.0
DIVINER_01988,-85.6315,-123.3462,203.0,183.9,19.1,0,999.0
DIVINER_01989,-82.7049,-168.8155,236.5,132.6,103.9,0,999.0
DIVINER_01990,-82.3449,160.885,238.3,160.5,77.8,0,999.0
DIVINER_01991,-88.4109,-93.3435,219.1,142.5,76.6,0,999.0
DIVINER_01992,-83.8977,-93.6184,82.9,65.3,17.6,1,0.0
DIVINER_01993,-88.6465,-149.9835,206.9,131.1,75.8,0,999.0
DIVINER_01994,-82.4862,154.2628,209.8,161.7,48.1,0,999.0
DIVINER_01995,-83.4304,28.7054,52.9,48.1,4.8,1,0.0
DIVINER_01996,-80.4339,60.1333,220.1,137.7,82.4,0,999.0
DIVINER_01997,-89.3104,148.1677,210.9,131.4,79.5,0,999.0
DIVINER_01998,-89.4295,-55.5767,220.8,134.7,86.1,0,999.0
DIVINER_01999,-87.1781,43.7426,181.4,180.2,1.2,0,999.0
DIVINER_02000,-87.3829,-166.0322,226.6,184.0,42.6,0,999.0
DIVINER_02001,-87.5302,-112.7619,192.7,172.9,19.8,0,999.0
DIVINER_02002,-80.9375,119.2485,219.4,161.3,58.1,0,999.0
DIVINER_02003,-87.5045,96.0366,186.8,136.2,50.7,0,999.0
DIVINER_02004,-87.2805,-53.7686,186.9,139.2,47.6,0,999.0
DIVINER_02005,-82.406,-44.3482,182.1,141.7,40.4,0,999.0
DIVINER_02006,-85.5026,12.0796,234.6,174.4,60.2,0,999.0
DIVINER_02007,-82.2329,-179.9132,216.3,137.7,78.6,0,999.0
DIVINER_02008,-89.3463,-93.152,201.7,188.1,13.6,0,999.0
DIVINER_02009,-85.1243,-105.0365,227.3,175.8,51.5,0,999.0
DIVINER_02010,-89.6639,-89.8261,217.6,190.0,27.6,0,999.0
DIVINER_02011,-89.3735,110.1261,74.3,55.1,19.2,1,0.0
DIVINER_02012,-80.9356,-79.3174,209.2,161.3,48.0,0,999.0
DIVINER_02013,-88.6075,-111.0523,180.5,139.6,40.8,0,999.0
DIVINER_02014,-84.6758,1.5348,195.5,162.3,33.2,0,999.0
DIVINER_02015,-85.889,131.6322,186.5,188.2,-1.6,0,999.0
DIVINER_02016,-86.5266,-93.1141,219.7,122.1,97.6,0,999.0
DIVINER_02017,-81.0017,-151.727,194.9,140.3,54.7,0,999.0
DIVINER_02018,-89.7818,-51.6943,207.0,139.7,67.3,0,999.0
DIVINER_02019,-83.3621,89.1547,201.2,188.8,12.4,0,999.0
DIVINER_02020,-80.3661,18.2486,188.6,129.3,59.3,0,999.0
