sample_id,latitude_deg,longitude_deg,m3_plagioclase_pct,m3_pyroxene_pct,m3_olivine_pct,ilmenite_tio2_pct,feo_iron_oxide_pct,thorium_ppm,m3_3um_h2o_band_depth,regolith_depth_m,isru_oxygen_potential_pct
PDS_M3_01606,-89.3239,-133.5366,75.5,16.1,8.4,0.52,4.51,1.19,0.22,6.8,43.5
PDS_M3_01607,-81.9964,13.2693,78.9,11.4,9.7,0.36,4.68,1.32,0.062,6.1,44.0
PDS_M3_01608,-87.6629,157.1653,74.4,16.4,9.2,0.35,3.9,1.26,0.042,5.0,42.9
PDS_M3_01609,-84.5999,-68.9932,79.3,10.0,10.7,0.29,3.32,0.58,0.07,5.6,43.4
PDS_M3_01610,-81.1992,133.0348,66.4,24.1,9.5,0.5,4.22,1.09,0.123,6.2,43.5
PDS_M3_01611,-83.4912,95.0744,71.9,20.2,7.9,0.48,4.57,1.26,0.173,5.8,43.4
PDS_M3_01612,-84.6704,-90.7875,79.9,10.2,9.9,0.47,3.81,1.38,0.079,5.5,43.2
PDS_M3_01613,-86.7567,-166.9173,75.0,16.8,8.2,0.36,4.41,1.23,0.061,5.7,43.8
PDS_M3_01614,-86.67,-143.335,76.8,15.1,8.1,0.34,4.49,1.25,0.13,2.9,44.0
PDS_M3_01615,-83.3051,82.2578,70.6,20.8,8.6,0.43,5.12,1.03,0.082,5.8,43.1
PDS_M3_01616,-80.0586,-108.1189,83.4,9.6,7.0,0.59,3.86,1.18,0.045,4.5,44.3
PDS_M3_01617,-83.3816,-46.3425,80.8,8.3,10.9,0.69,3.29,1.88,0.171,6.2,43.6
PDS_M3_01618,-84.4222,0.6117,75.2,15.7,9.1,0.62,4.15,1.46,0.104,6.0,43.5
PDS_M3_01619,-82.6935,81.1685,74.4,15.5,10.1,0.53,5.55,1.21,0.042,6.7,43.4
PDS_M3_01620,-85.3479,-139.2368,80.1,11.9,8.0,0.6,2.79,1.32,0.041,6.7,44.2
PDS_M3_01621,-89.3986,-33.7081,83.9,6.1,10.0,0.27,2.35,1.12,0.046,7.9,43.9
PDS_M3_01622,-84.377,-5.3738,79.8,10.9,9.3,0.34,4.11,1.12,0.144,3.4,44.1
PDS_M3_01623,-80.4237,14.6977,84.7,6.6,8.7,0.53,3.9,1.39,0.079,5.6,43.8
PDS_M3_01624,-88.247,114.6098,72.3,16.8,10.9,0.43,4.03,0.92,0.065,3.4,43.7
PDS_M3_01625,-83.1,-118.1958,72.7,18.3,9.0,0.5,4.0,1.06,0.057,6.4,43.1
PDS_M3_01626,-87.9907,110.8193,71.2,19.2,9.6,0.6,5.0,0.69,0.082,5.6,43.9
PDS_M3_01627,-84.6417,69.4362,77.8,15.1,7.1,0.57,4.17,1.33,0.045,5.2,43.6
PDS_M3_01628,-89.0332,20.1135,76.7,15.1,8.2,0.29,4.86,1.42,0.098,6.1,44.2
PDS_M3_01629,-85.4963,71.83,75.4,14.0,10.6,0.45,2.22,1.28,0.069,4.5,43.6
PDS_M3_01630,-82.4384,-31.6736,79.2,10.8,10.0,0.31,3.78,1.03,0.157,8.0,43.8
PDS_M3_01631,-86.5243,-130.1769,80.9,10.0,9.1,0.33,3.55,1.09,0.124,5.5,44.7
PDS_M3_01632,-83.3509,59.6755,69.9,19.5,10.6,0.19,2.37,1.14,0.041,5.9,43.7
PDS_M3_01633,-82.0455,8.882,73.6,17.5,8.9,0.47,4.28,1.43,0.051,5.6,43.7
PDS_M3_01634,-80.7282,50.1749,79.3,11.4,9.3,0.18,4.12,1.41,0.079,6.9,43.3
PDS_M3_01635,-87.6536,-58.3204,74.1,17.4,8.5,0.51,3.83,0.67,0.104,4.4,43.3
PDS_M3_01636,-86.0068,146.472,72.8,17.7,9.5,0.65,4.1,0.84,0.115,6.8,43.9
PDS_M3_01637,-88.4758,31.4532,80.1,11.6,8.3,0.53,4.28,1.23,0.142,5.2,43.7
PDS_M3_01638,-80.0752,-149.2551,70.8,20.7,8.5,0.46,5.01,0.7,0.043,5.2,43.4
PDS_M3_01639,-80.73,-18.0706,74.8,14.3,10.9,0.68,4.71,1.38,0.041,6.9,43.2
PDS_M3_01640,-84.6004,92.2882,77.3,15.3,7.4,0.5,4.46,1.02,0.095,5.5,43.9
PDS_M3_01641,-81.5797,105.8884,73.7,18.9,7.4,0.32,6.05,1.31,0.117,6.5,43.6
PDS_M3_01642,-84.7904,-1.9451,79.1,13.7,7.2,0.47,3.63,1.11,0.133,6.6,44.1
PDS_M3_01643,-83.7641,142.1091,73.7,18.0,8.3,0.74,3.11,1.07,0.05,5.4,44.1
PDS_M3_01644,-89.1088,-83.6394,81.6,9.8,8.6,0.29,5.14,0.77,0.22,6.1,44.0
PDS_M3_01645,-82.4473,-32.1845,75.5,17.1,7.4,0.24,5.69,0.94,0.056,5.2,43.2
PDS_M3_01646,-88.7229,143.4949,78.7,12.1,9.2,0.54,3.69,1.07,0.057,5.8,43.1
PDS_M3_01647,-81.7393,142.6524,79.0,11.7,9.3,0.42,5.3,1.06,0.05,6.4,44.1
PDS_M3_01648,-82.1797,66.8566,73.5,16.5,10.0,0.37,3.77,1.32,0.043,4.7,43.6
PDS_M3_01649,-82.9126,129.233,67.8,21.3,10.9,0.26,4.67,0.91,0.14,6.3,44.1
PDS_M3_01650,-89.6384,-148.0416,77.4,13.1,9.5,0.16,4.71,1.09,0.04,6.2,43.7
PDS_M3_01651,-86.9687,131.3982,76.3,16.3,7.4,0.23,3.7,1.55,0.077,4.0,43.0
PDS_M3_01652,-87.3689,-64.5768,78.2,14.4,7.4,0.69,5.68,1.35,0.046,4.9,43.2
PDS_M3_01653,-86.3986,-115.8007,75.1,14.8,10.1,0.45,5.77,1.13,0.043,5.0,43.3
PDS_M3_01654,-89.1236,-93.8269,74.3,16.1,9.6,0.16,3.38,0.66,0.204,5.3,44.3
PDS_M3_01655,-80.6304,-29.5313,84.0,8.4,7.6,0.63,4.36,0.69,0.145,4.7,44.4
PDS_M3_01656,-84.462,-89.5709,70.1,21.9,8.0,0.64,4.93,1.29,0.07,6.9,43.2
PDS_M3_01657,-86.9448,-64.5957,78.9,11.1,10.0,0.63,2.69,1.32,0.077,7.1,43.7
PDS_M3_01658,-86.0302,-131.4077,73.7,17.0,9.3,0.39,4.22,0.52,0.162,4.9,43.0
PDS_M3_01659,-85.528,-73.3764,74.7,16.0,9.3,0.41,2.88,1.31,0.136,4.4,43.1
PDS_M3_01660,-83.9941,26.0222,74.7,17.5,7.8,0.47,4.73,0.93,0.111,5.8,44.1
PDS_M3_01661,-84.8432,-20.9327,72.8,17.7,9.5,0.66,4.27,0.98,0.086,7.4,43.9
PDS_M3_01662,-80.8061,-55.1812,78.3,11.6,10.1,0.37,3.9,1.37,0.096,8.4,43.6
PDS_M3_01663,-85.0304,88.7228,81.6,7.9,10.5,0.34,2.95,1.32,0.07,5.0,44.6
PDS_M3_01664,-80.0784,141.6636,77.9,12.2,9.9,0.55,3.72,1.07,0.085,3.1,43.9
PDS_M3_01665,-81.4858,92.4441,76.4,14.3,9.3,0.63,4.62,1.31,0.087,4.0,43.8
PDS_M3_01666,-87.9149,-60.4797,72.1,18.2,9.7,0.44,4.17,0.99,0.16,3.7,43.6
PDS_M3_01667,-80.694,87.9992,78.1,13.0,8.9,0.55,5.15,0.86,0.055,6.3,43.3
PDS_M3_01668,-88.8363,-125.2871,84.6,7.5,7.9,0.47,5.1,1.48,0.057,5.9,44.3
PDS_M3_01669,-81.8255,-133.0855,74.5,15.0,10.5,0.41,5.07,1.5,0.054,6.1,44.0
PDS_M3_01670,-86.1938,-55.5743,74.5,16.4,9.1,0.33,3.77,0.91,0.092,7.2,43.7
PDS_M3_01671,-81.2203,110.7729,73.8,16.8,9.4,0.28,4.44,0.94,0.111,7.8,43.1
PDS_M3_01672,-81.3194,-91.3146,74.0,15.0,11.0,0.36,3.43,1.37,0.056,6.8,44.0
PDS_M3_01673,-81.9407,-157.2288,65.0,24.1,10.9,0.3,3.19,0.89,0.108,6.7,42.6
PDS_M3_01674,-82.0997,-132.5846,77.6,13.1,9.3,0.49,5.15,1.34,0.099,4.0,43.4
PDS_M3_01675,-86.9532,129.1482,72.6,20.3,7.1,0.63,3.25,0.79,0.063,5.2,43.8
PDS_M3_01676,-89.1908,48.162,69.6,21.8,8.6,0.48,3.16,1.01,0.056,7.5,43.3
PDS_M3_01677,-85.9702,-88.8476,79.0,10.3,10.7,0.31,4.28,1.39,0.168,5.1,43.4
PDS_M3_01678,-88.2648,19.9065,71.7,20.1,8.2,0.58,3.98,0.81,0.091,7.1,44.1
PDS_M3_01679,-83.0505,9.9287,74.6,14.4,11.0,0.49,4.05,0.92,0.113,5.9,44.1
PDS_M3_01680,-86.539,55.957,81.9,10.8,7.3,0.52,6.04,1.21,0.196,6.7,44.3
PDS_M3_01681,-80.2439,-96.0525,70.4,20.3,9.3,0.37,3.4,0.56,0.054,4.8,43.6
PDS_M3_01682,-83.5903,131.1851,69.9,21.0,9.1,0.62,4.6,1.12,0.066,6.7,43.5
PDS_M3_01683,-81.7752,-68.6273,77.1,14.9,8.0,0.62,4.27,1.45,0.074,5.0,44.4
PDS_M3_01684,-88.6748,69.8874,80.6,8.6,10.8,0.42,5.01,1.36,0.056,6.1,44.4
PDS_M3_01685,-81.3799,-174.1951,69.7,20.8,9.5,0.56,3.57,1.09,0.15,5.8,43.4
PDS_M3_01686,-80.7724,-45.8434,77.6,14.5,7.9,0.62,4.02,1.11,0.045,7.2,44.8
PDS_M3_01687,-85.1294,-53.3845,78.3,13.2,8.5,0.38,4.29,1.55,0.056,6.8,43.7
PDS_M3_01688,-83.9375,15.6544,67.8,22.3,9.9,0.44,3.05,1.51,0.053,3.7,43.5
PDS_M3_01689,-82.3519,-153.8149,79.2,12.6,8.2,0.46,2.76,1.07,0.22,4.8,44.3
PDS_M3_01690,-88.2516,104.4473,79.5,10.0,10.5,0.29,4.18,0.91,0.099,5.0,43.9
PDS_M3_01691,-84.9743,-101.5989,74.8,17.5,7.7,0.52,5.27,1.36,0.116,6.6,43.5
PDS_M3_01692,-86.0134,63.7336,81.0,10.9,8.1,0.6,3.92,1.44,0.047,5.2,44.0
PDS_M3_01693,-88.5363,109.1564,80.5,11.9,7.6,0.43,4.03,1.51,0.053,4.5,43.8
PDS_M3_01694,-86.3247,22.2757,76.4,16.2,7.4,0.5,5.12,1.28,0.14,4.2,42.8
PDS_M3_01695,-89.3183,86.718,74.2,17.6,8.2,0.66,4.08,0.99,0.09,6.7,44.0
PDS_M3_01696,-89.7419,58.2697,72.1,16.9,11.0,0.39,4.82,0.6,0.043,3.3,43.3
PDS_M3_01697,-88.6483,-52.0093,75.8,16.8,7.4,0.5,6.33,1.68,0.09,7.1,43.2
PDS_M3_01698,-80.3688,111.1891,78.3,13.8,7.9,0.36,3.74,1.58,0.079,4.3,44.2
PDS_M3_01699,-84.5047,-73.9075,74.7,17.2,8.1,0.36,4.06,0.87,0.05,5.3,43.8
PDS_M3_01700,-80.3418,25.6367,67.2,23.3,9.5,0.5,4.52,1.16,0.094,4.4,43.6
PDS_M3_01701,-85.675,88.3432,81.1,8.9,10.0,0.49,5.39,1.03,0.051,4.7,43.8
PDS_M3_01702,-86.8818,-43.5759,76.8,13.2,10.0,0.53,4.11,1.12,0.14,5.5,43.8
PDS_M3_01703,-84.9386,-71.0037,74.5,18.5,7.0,0.46,4.78,0.98,0.098,5.6,43.5
PDS_M3_01704,-85.6049,-14.6354,79.4,11.0,9.6,0.52,4.48,1.31,0.163,3.9,43.4
PDS_M3_01705,-88.9434,114.4669,82.1,8.4,9.5,0.7,4.14,0.76,0.073,5.3,44.1
PDS_M3_01706,-83.5917,154.7718,64.8,26.1,9.1,0.61,3.86,0.98,0.083,5.9,43.4
PDS_M3_01707,-87.8396,16.23,77.7,13.8,8.5,0.5,3.71,1.36,0.126,6.4,44.4
PDS_M3_01708,-83.8041,58.1278,70.3,19.5,10.2,0.53,6.65,0.51,0.087,3.3,42.6
PDS_M3_01709,-83.498,145.1785,78.0,13.6,8.4,0.41,2.97,1.19,0.091,5.2,44.2
PDS_M3_01710,-88.4798,-144.5231,76.5,15.6,7.9,0.43,3.04,0.94,0.088,3.3,43.5
PDS_M3_01711,-89.3865,-96.4517,78.5,13.3,8.2,0.52,4.4,1.58,0.081,5.2,43.6
PDS_M3_01712,-82.1924,75.204,74.0,17.2,8.8,0.46,4.36,1.2,0.138,5.3,43.8
PDS_M3_01713,-85.402,116.548,68.5,23.6,7.9,0.57,4.54,0.86,0.08,6.6,43.0
PDS_M3_01714,-89.4184,128.5305,74.2,16.4,9.4,0.64,3.5,1.54,0.179,7.0,43.4
PDS_M3_01715,-80.0513,-30.5614,77.6,11.9,10.5,0.43,3.38,1.11,0.139,4.6,44.0
PDS_M3_01716,-89.4222,-147.8376,80.1,10.5,9.4,0.15,3.97,1.14,0.111,6.2,43.6
PDS_M3_01717,-83.0496,-22.3987,71.3,19.9,8.8,0.76,4.93,1.37,0.177,6.6,43.2
PDS_M3_01718,-80.1632,-96.9355,80.1,9.7,10.2,0.35,3.39,0.92,0.086,4.9,43.5
PDS_M3_01719,-87.6082,-75.1693,73.4,16.6,10.0,0.48,4.32,1.53,0.144,6.7,43.7
PDS_M3_01720,-88.5775,98.0163,77.4,14.1,8.5,0.56,3.79,1.27,0.057,6.0,43.2
PDS_M3_01721,-88.7862,-152.8102,74.0,16.6,9.4,0.66,2.98,0.91,0.045,5.5,43.9
PDS_M3_01722,-86.9672,117.9292,76.7,13.4,9.9,0.72,3.17,0.97,0.109,6.0,44.5
PDS_M3_01723,-88.9895,-26.0391,79.6,12.4,8.0,0.4,4.93,0.72,0.062,3.9,43.8
PDS_M3_01724,-83.0784,34.583,71.1,20.4,8.5,0.63,3.72,1.19,0.1,6.0,43.7
PDS_M3_01725,-89.3771,-147.7252,73.3,19.3,7.4,0.48,5.2,1.05,0.045,4.8,43.7
PDS_M3_01726,-84.9058,-58.5507,76.7,12.3,11.0,0.86,4.17,1.19,0.22,5.8,43.3
PDS_M3_01727,-80.033,-147.7077,85.6,7.1,7.3,0.62,3.11,0.59,0.083,5.3,44.1
PDS_M3_01728,-81.8603,166.1557,72.5,19.8,7.7,0.42,4.58,0.94,0.041,6.1,43.6
PDS_M3_01729,-83.8478,110.6142,84.2,6.9,8.9,0.33,3.56,0.81,0.079,7.2,44.7
PDS_M3_01730,-86.9375,-14.5322,84.0,5.5,10.5,0.1,3.9,1.25,0.134,6.0,44.0
PDS_M3_01731,-83.761,-99.5031,75.6,16.0,8.4,0.55,5.11,0.92,0.16,7.0,44.1
PDS_M3_01732,-84.7296,156.0438,74.8,15.1,10.1,0.6,3.17,1.24,0.077,4.6,43.8
PDS_M3_01733,-85.7392,-55.9452,73.2,17.1,9.7,0.56,3.84,0.94,0.048,7.5,43.4
PDS_M3_01734,-88.6929,-122.0456,75.7,14.7,9.6,0.1,3.33,1.59,0.182,4.6,43.2
PDS_M3_01735,-81.134,22.7392,70.4,19.2,10.4,0.26,3.25,1.12,0.22,4.3,43.6
PDS_M3_01736,-85.5022,159.7587,75.7,17.2,7.1,0.52,3.82,1.37,0.044,5.5,44.0
PDS_M3_01737,-88.0538,-178.6211,82.0,7.3,10.7,0.72,3.51,1.07,0.045,5.3,43.8
PDS_M3_01738,-86.3224,-94.2751,73.6,16.1,10.3,0.44,3.98,1.38,0.09,3.9,43.3
PDS_M3_01739,-85.8587,157.8412,75.0,14.2,10.8,0.61,4.71,0.87,0.086,4.4,44.2
PDS_M3_01740,-81.7246,-118.4091,69.2,20.6,10.2,0.29,3.6,1.09,0.093,2.0,43.2
PDS_M3_01741,-82.6639,-139.2324,77.5,12.0,10.5,0.48,3.03,0.96,0.063,4.2,43.3
PDS_M3_01742,-82.307,25.2674,77.1,15.1,7.8,0.41,4.71,1.66,0.043,5.0,43.7
PDS_M3_01743,-89.8897,130.2638,76.3,15.4,8.3,0.63,3.59,0.74,0.092,7.6,43.7
PDS_M3_01744,-85.8385,-8.2405,75.1,16.6,8.3,0.37,5.66,1.72,0.05,6.7,43.3
PDS_M3_01745,-85.1866,178.0431,74.8,17.8,7.4,0.7,3.87,0.69,0.065,6.2,43.6
PDS_M3_01746,-89.8081,64.5018,78.0,12.1,9.9,0.4,4.09,1.32,0.092,8.4,43.1
PDS_M3_01747,-87.4019,-153.333,75.9,16.6,7.5,0.29,2.36,0.91,0.054,3.6,43.8
PDS_M3_01748,-82.3971,177.4196,77.3,15.5,7.2,0.29,3.27,1.18,0.087,5.7,43.3
PDS_M3_01749,-88.6289,-33.1581,76.9,13.0,10.1,0.36,2.38,1.05,0.115,8.2,43.5
PDS_M3_01750,-84.6469,-76.5351,80.5,8.9,10.6,0.51,4.44,0.85,0.044,5.2,43.5
PDS_M3_01751,-87.848,20.8365,78.7,11.2,10.1,0.36,4.13,1.12,0.098,4.8,44.3
PDS_M3_01752,-89.8788,-70.4493,76.8,12.9,10.3,0.33,4.7,0.97,0.083,6.8,43.6
PDS_M3_01753,-87.588,-148.8753,82.1,8.5,9.4,0.58,4.85,1.27,0.046,5.1,43.5
PDS_M3_01754,-80.2413,-179.4858,77.7,11.7,10.6,0.1,4.97,0.8,0.114,7.3,44.6
PDS_M3_01755,-81.9846,-18.15,81.2,9.8,9.0,0.39,4.02,1.24,0.062,6.8,44.6
PDS_M3_01756,-80.4042,121.2708,78.4,10.6,11.0,0.25,4.27,1.36,0.052,5.6,44.1
PDS_M3_01757,-85.1215,26.0335,68.6,24.0,7.4,0.32,4.66,1.07,0.06,7.0,43.6
PDS_M3_01758,-88.9026,179.7146,81.2,8.6,10.2,0.49,3.56,0.7,0.087,5.5,43.5
PDS_M3_01759,-84.5204,-76.7352,76.5,13.9,9.6,0.42,3.45,1.62,0.092,6.0,44.1
PDS_M3_01760,-85.4562,-79.0362,75.8,14.9,9.3,0.41,5.43,1.24,0.051,6.5,43.8
PDS_M3_01761,-81.5564,-122.4902,77.1,13.0,9.9,0.63,2.76,0.88,0.206,5.3,43.4
PDS_M3_01762,-89.0192,-120.9371,74.6,15.0,10.4,0.45,4.6,1.25,0.064,7.6,43.7
PDS_M3_01763,-85.1176,-77.3328,76.9,12.6,10.5,0.72,4.47,0.6,0.059,5.9,43.5
PDS_M3_01764,-88.4995,105.4224,73.6,18.7,7.7,0.56,3.3,1.45,0.052,6.1,43.0
PDS_M3_01765,-86.7532,146.0724,81.1,11.1,7.8,0.3,3.67,1.74,0.048,4.2,44.4
PDS_M3_01766,-82.6264,171.0314,75.5,17.4,7.1,0.74,3.91,1.35,0.22,5.0,42.9
PDS_M3_01767,-85.2398,-96.3757,74.5,18.0,7.5,0.49,4.37,0.8,0.107,6.0,44.5
PDS_M3_01768,-86.2411,137.2671,72.3,19.6,8.1,0.73,4.48,0.5,0.133,6.8,43.4
PDS_M3_01769,-86.0552,-61.8282,77.1,13.0,9.9,0.41,4.18,1.51,0.071,7.5,43.9
PDS_M3_01770,-85.4055,-139.3774,76.7,14.4,8.9,0.49,4.35,1.06,0.072,4.5,43.9
PDS_M3_01771,-82.1498,133.209,77.6,12.4,10.0,0.51,4.73,0.98,0.22,4.8,43.3
PDS_M3_01772,-81.0792,48.998,71.9,19.2,8.9,0.42,4.69,1.45,0.053,4.3,43.4
PDS_M3_01773,-80.4467,-120.6969,69.6,21.2,9.2,0.64,5.43,0.92,0.064,6.4,43.4
PDS_M3_01774,-82.131,-25.2607,78.5,14.1,7.4,0.74,5.03,1.33,0.053,7.5,43.5
PDS_M3_01775,-86.8459,-76.5872,81.9,8.0,10.1,0.11,4.21,1.11,0.06,5.6,44.3
PDS_M3_01776,-83.1187,85.246,71.9,18.1,10.0,0.57,4.71,1.17,0.105,5.9,43.0
PDS_M3_01777,-85.624,-16.7702,82.4,9.4,8.2,0.32,4.54,1.59,0.062,6.0,44.0
PDS_M3_01778,-87.4533,176.1408,77.1,14.6,8.3,0.1,4.33,0.95,0.165,5.2,43.0
PDS_M3_01779,-81.5913,-160.2918,76.0,16.1,7.9,0.53,3.51,0.93,0.043,4.3,43.8
PDS_M3_01780,-89.6157,-52.1945,74.4,15.3,10.3,0.53,4.33,1.04,0.066,7.1,43.7
PDS_M3_01781,-80.9824,-6.5159,70.5,19.5,10.0,0.55,2.55,0.74,0.158,6.0,44.2
PDS_M3_01782,-85.3852,1.1281,80.0,10.6,9.4,0.51,5.06,1.38,0.098,5.1,43.6
PDS_M3_01783,-83.628,-66.2631,72.9,19.1,8.0,0.58,4.48,1.34,0.128,9.4,43.5
PDS_M3_01784,-83.4065,82.5265,72.9,19.4,7.7,0.36,4.07,1.1,0.063,5.8,43.5
PDS_M3_01785,-81.0488,134.9089,80.0,12.8,7.2,0.49,3.86,0.82,0.068,3.7,44.5
PDS_M3_01786,-83.6333,157.9389,68.5,24.3,7.2,0.55,4.72,0.4,0.171,6.6,43.2
PDS_M3_01787,-83.8607,109.8336,69.9,22.4,7.7,0.65,5.67,0.85,0.123,3.6,43.5
PDS_M3_01788,-89.3335,126.2089,75.9,16.7,7.4,0.46,4.5,1.03,0.069,6.4,43.5
PDS_M3_01789,-84.8159,18.1963,77.2,13.6,9.2,0.42,5.72,0.53,0.055,6.3,43.6
PDS_M3_01790,-88.4983,117.3198,77.9,13.7,8.4,0.44,4.83,1.85,0.047,7.5,43.7
PDS_M3_01791,-82.6257,-70.7386,74.8,16.4,8.8,0.27,3.56,1.22,0.159,4.6,44.1
PDS_M3_01792,-84.8778,-36.5476,86.1,5.0,8.9,0.57,4.59,1.26,0.112,5.4,44.6
PDS_M3_01793,-83.1977,-65.9113,75.1,15.3,9.6,0.23,4.51,1.06,0.096,5.7,43.1
PDS_M3_01794,-89.5833,-11.7406,75.1,15.3,9.6,0.51,3.56,1.32,0.13,6.8,43.9
PDS_M3_01795,-89.1521,-77.1913,72.8,19.2,8.0,0.46,3.87,1.01,0.188,6.3,44.0
PDS_M3_01796,-82.8368,166.1801,76.5,13.3,10.2,0.22,3.86,1.05,0.126,6.4,43.8
PDS_M3_01797,-89.2792,-67.3759,78.5,10.8,10.7,0.23,4.28,1.52,0.073,7.3,44.2
PDS_M3_01798,-89.2874,-144.704,80.8,10.9,8.3,0.32,3.98,1.43,0.052,5.5,43.3
PDS_M3_01799,-89.8789,9.6542,70.0,22.9,7.1,0.4,4.41,1.1,0.115,7.6,43.7
PDS_M3_01800,-80.435,-159.4443,75.0,14.4,10.6,0.67,4.54,1.71,0.057,5.7,44.1
PDS_M3_01801,-82.6249,-140.2045,77.8,11.5,10.7,0.43,5.21,1.08,0.132,6.9,43.5
PDS_M3_01802,-86.4675,-101.0198,78.3,14.5,7.2,0.53,4.64,0.95,0.065,5.2,43.2
PDS_M3_01803,-87.0346,-12.8339,76.0,17.0,7.0,0.64,3.64,1.14,0.05,6.5,44.1
PDS_M3_01804,-86.503,-24.0297,78.2,11.5,10.3,0.61,5.89,1.19,0.058,7.2,43.6
PDS_M3_01805,-82.2535,107.8891,72.8,19.0,8.2,0.45,3.64,0.74,0.059,4.5,43.3
PDS_M3_01806,-83.3863,86.2109,82.2,7.1,10.7,0.34,3.89,1.25,0.069,6.9,43.1
PDS_M3_01807,-88.148,-26.5254,80.0,12.1,7.9,0.52,4.68,1.73,0.058,6.0,43.6
PDS_M3_01808,-88.2589,-59.8665,70.6,19.0,10.4,0.35,6.52,1.39,0.055,8.2,43.2
PDS_M3_01809,-89.016,-66.0712,71.7,21.0,7.3,0.72,4.52,1.3,0.07,5.5,42.8
PDS_M3_01810,-83.397,98.6382,71.8,20.2,8.0,0.58,3.69,1.24,0.162,6.2,43.3
PDS_M3_01811,-82.3563,-161.2539,78.7,10.4,10.9,0.48,2.89,0.8,0.044,5.6,44.2
PDS_M3_01812,-87.3495,-175.3842,70.9,21.2,7.9,0.53,2.84,0.8,0.061,6.6,43.6
PDS_M3_01813,-89.7906,106.396,74.7,17.8,7.5,0.48,4.21,1.15,0.09,3.2,43.0
PDS_M3_01814,-89.1783,-8.2273,77.8,11.8,10.4,0.39,4.64,0.97,0.165,4.1,43.9
PDS_M3_01815,-80.3214,-132.8828,75.7,16.8,7.5,0.52,3.06,0.67,0.06,6.6,43.9
PDS_M3_01816,-87.0456,-95.1963,77.0,15.6,7.4,0.41,4.38,0.99,0.066,5.8,43.7
PDS_M3_01817,-82.3078,155.7014,71.7,20.0,8.3,0.74,3.15,1.24,0.136,3.4,43.5
PDS_M3_01818,-83.7534,129.4211,78.4,12.1,9.5,0.35,3.46,1.27,0.068,5.0,43.4
PDS_M3_01819,-86.1806,75.5226,73.5,16.7,9.8,0.53,4.71,0.85,0.154,5.3,43.7
PDS_M3_01820,-87.9431,-6.3989,74.7,14.8,10.5,0.33,3.6,1.09,0.076,5.2,43.8
PDS_M3_01821,-88.7861,7.3165,77.0,13.8,9.2,0.33,5.25,1.22,0.091,6.9,43.8
PDS_M3_01822,-83.8499,171.088,76.4,15.0,8.6,0.18,3.73,0.72,0.089,7.3,44.4
PDS_M3_01823,-82.2537,167.6774,76.1,15.5,8.4,0.51,5.09,0.87,0.048,3.1,43.6
PDS_M3_01824,-83.561,-102.5031,73.0,16.6,10.4,0.37,6.01,1.1,0.066,5.7,43.0
PDS_M3_01825,-84.697,111.9976,74.8,15.3,9.9,0.61,3.6,0.83,0.057,5.9,44.3
PDS_M3_01826,-89.5805,-108.9926,76.0,13.4,10.6,0.51,6.17,1.0,0.109,4.0,42.9
PDS_M3_01827,-80.3151,-103.1265,70.5,18.6,10.9,0.47,4.21,1.85,0.203,7.3,43.3
PDS_M3_01828,-82.0129,63.3935,74.1,17.7,8.2,0.24,3.69,0.65,0.054,6.2,43.2
PDS_M3_01829,-87.0718,-34.1996,77.6,13.3,9.1,0.54,3.96,1.53,0.046,6.8,43.7
PDS_M3_01830,-80.2003,155.356,70.9,19.6,9.5,0.35,3.88,1.2,0.082,5.3,43.4
PDS_M3_01831,-83.9812,-147.9565,80.6,11.7,7.7,0.24,5.32,0.73,0.07,4.9,43.4
PDS_M3_01832,-84.1758,4.1492,81.1,11.7,7.2,0.51,5.25,1.3,0.042,5.1,44.3
PDS_M3_01833,-82.5193,150.6678,71.0,18.5,10.5,0.26,5.24,1.11,0.193,5.7,43.4
PDS_M3_01834,-81.8823,145.4809,81.4,9.5,9.1,0.14,3.16,1.46,0.209,5.3,44.3
PDS_M3_01835,-83.4352,-123.6495,75.4,15.3,9.3,0.64,4.35,1.3,0.154,6.9,43.2
PDS_M3_01836,-88.719,-48.0104,77.7,13.1,9.2,0.37,2.96,1.16,0.06,9.0,43.3
PDS_M3_01837,-86.6173,42.8837,74.0,16.0,10.0,0.19,5.01,1.01,0.048,6.5,43.1
PDS_M3_01838,-80.7192,-122.6178,79.7,12.7,7.6,0.31,3.81,1.45,0.094,3.5,44.0
PDS_M3_01839,-87.7538,168.488,77.6,12.9,9.5,0.34,4.6,0.98,0.06,6.0,44.4
PDS_M3_01840,-86.2783,149.3098,72.7,18.4,8.9,0.62,3.8,0.68,0.054,4.4,43.4
PDS_M3_01841,-85.6792,-119.8979,71.3,18.1,10.6,0.2,2.8,0.53,0.102,5.3,42.6
PDS_M3_01842,-85.606,-136.384,70.2,20.7,9.1,0.25,4.91,0.73,0.123,5.8,43.6
PDS_M3_01843,-83.8706,-149.2529,76.8,12.4,10.8,0.6,4.97,1.34,0.085,5.5,44.0
PDS_M3_01844,-80.5692,147.3997,78.3,13.3,8.4,0.38,4.31,0.99,0.063,4.6,43.3
PDS_M3_01845,-87.5931,-110.2954,78.6,10.5,10.9,0.48,2.51,0.87,0.083,6.4,44.0
PDS_M3_01846,-88.785,-30.1374,75.5,14.0,10.5,0.38,4.8,0.97,0.095,3.4,44.0
PDS_M3_01847,-88.0253,-18.4135,71.4,19.3,9.3,0.75,3.61,1.35,0.043,6.3,42.7
