sample_id,latitude_deg,longitude_deg,annual_illumination_pct,sunlight_hours_yr,max_continuous_sunlight_hrs,max_continuous_darkness_hrs,psr_flag,direct_earth_visibility_pct,solar_energy_yield_kwh_m2_yr
ILLUM_01555,-87.8796,76.6851,57.2,5011,535,460,0,72.0,6547
ILLUM_01556,-83.8902,-48.1369,10.8,946,0,422,0,3.7,1236
ILLUM_01557,-85.8897,-160.9431,26.8,2348,308,514,0,24.9,3067
ILLUM_01558,-81.6014,91.7757,28.8,2523,650,447,0,39.8,3296
ILLUM_01559,-80.9998,163.8631,54.4,4765,417,732,0,59.4,6226
ILLUM_01560,-86.4658,-93.5454,51.4,4503,593,389,0,45.1,5883
ILLUM_01561,-87.6313,-63.5311,82.7,7245,1146,181,0,78.8,9465
ILLUM_01562,-82.1947,-113.8274,71.4,6255,1306,218,0,65.9,8172
ILLUM_01563,-87.2519,27.697,80.8,7078,1280,122,0,86.0,9248
ILLUM_01564,-81.7739,-124.2571,80.8,7078,1203,104,0,76.4,9248
ILLUM_01565,-85.7626,-51.7702,76.2,6675,1119,110,0,68.3,8721
ILLUM_01566,-83.3245,70.9247,28.7,2514,444,616,0,41.1,3285
ILLUM_01567,-89.0446,21.6418,22.3,1953,480,555,0,24.1,2552
ILLUM_01568,-83.7614,-40.8735,51.9,4546,335,664,0,47.8,5940
ILLUM_01569,-85.4823,-28.7101,63.2,5536,335,601,0,60.7,7234
ILLUM_01570,-84.1339,22.3599,35.2,3084,696,357,0,40.5,4029
ILLUM_01571,-88.3199,-177.8887,79.6,6973,1064,159,0,80.2,9111
ILLUM_01572,-82.6313,-151.7364,89.4,7831,1812,55,0,86.5,10232
ILLUM_01573,-81.372,137.2529,52.9,4634,529,409,0,60.9,6055
ILLUM_01574,-87.8326,-151.9636,42.1,3688,510,605,0,38.7,4819
ILLUM_01575,-89.0429,74.4493,76.8,6728,1196,183,0,89.7,8790
ILLUM_01576,-89.7636,151.2137,5.0,438,0,615,0,7.1,572
ILLUM_01577,-83.5803,-82.5539,12.1,1060,0,412,0,2.3,1385
ILLUM_01578,-83.9291,-46.6231,79.4,6955,1419,182,0,73.1,9088
ILLUM_01579,-84.533,24.8117,68.1,5966,445,680,0,73.7,7794
ILLUM_01580,-87.6805,137.4152,37.6,3294,651,503,0,46.3,4303
ILLUM_01581,-86.0909,159.086,87.0,7621,1800,52,0,88.0,9958
ILLUM_01582,-84.0552,86.2428,35.0,3066,661,496,0,43.4,4006
ILLUM_01583,-85.0323,-148.8169,57.6,5046,346,495,0,55.0,6593
ILLUM_01584,-80.1221,60.8955,62.8,5501,323,527,0,69.0,7188
ILLUM_01585,-88.6356,-32.2907,18.9,1656,0,496,0,12.2,2163
ILLUM_01586,-83.0486,-10.5476,24.2,2120,392,580,0,25.2,2770
ILLUM_01587,-85.9568,-162.3066,86.5,7577,1771,37,0,84.0,9900
ILLUM_01588,-85.718,-111.2176,17.8,1559,0,620,0,8.1,2037
ILLUM_01589,-82.824,104.5849,16.4,1437,0,365,0,26.2,1877
ILLUM_01590,-83.0756,-16.5748,46.4,4065,467,496,0,42.7,5311
ILLUM_01591,-80.0874,-71.4016,9.2,806,0,693,0,0.0,1053
ILLUM_01592,-88.7161,-41.7531,78.7,6894,1177,223,0,78.3,9008
ILLUM_01593,-88.9589,127.5838,6.6,578,0,525,0,17.4,755
ILLUM_01594,-82.7566,89.6396,55.3,4844,556,357,0,68.6,6329
ILLUM_01595,-84.2161,-81.9665,35.4,3101,582,399,0,22.4,4052
ILLUM_01596,-87.2584,-137.6993,75.7,6631,1335,203,0,69.7,8664
ILLUM_01597,-89.2058,-89.2806,55.6,4871,327,437,0,46.0,6364
ILLUM_01598,-89.1434,151.4723,36.1,3162,553,741,0,41.7,4132
ILLUM_01599,-81.0581,29.372,89.2,7814,1635,39,0,98.4,10209
ILLUM_01600,-88.0813,12.0529,5.0,438,0,551,0,8.4,572
ILLUM_01601,-86.7663,34.7017,55.4,4853,517,496,0,60.6,6341
ILLUM_01602,-87.7334,-48.2298,93.0,8147,1546,64,0,86.6,10644
ILLUM_01603,-86.45,110.5585,65.3,5720,553,702,0,75.0,7474
ILLUM_01604,-89.3058,8.383,67.4,5904,688,507,0,71.7,7714
ILLUM_01605,-84.8094,-137.9708,5.0,438,0,410,0,0.0,572
ILLUM_01606,-89.3239,-133.5366,0.0,0,0,8760,1,0.0,0
ILLUM_01607,-81.9964,13.2693,5.0,438,0,742,0,5.7,572
ILLUM_01608,-87.6629,157.1653,91.4,8007,1715,30,0,98.1,10461
ILLUM_01609,-84.5999,-68.9932,89.5,7840,1688,54,0,83.7,10244
ILLUM_01610,-81.1992,133.0348,29.6,2593,666,726,0,39.1,3388
ILLUM_01611,-83.4912,95.0744,26.7,2339,356,455,0,37.6,3056
ILLUM_01612,-84.6704,-90.7875,10.3,902,0,669,0,3.9,1179
ILLUM_01613,-86.7567,-166.9173,31.7,2777,456,720,0,29.0,3628
ILLUM_01614,-86.67,-143.335,30.5,2672,636,459,0,29.2,3491
ILLUM_01615,-83.3051,82.2578,71.3,6246,981,121,0,81.0,8161
ILLUM_01616,-80.0586,-108.1189,79.1,6929,1260,119,0,72.8,9053
ILLUM_01617,-83.3816,-46.3425,68.8,6027,397,613,0,63.7,7874
ILLUM_01618,-84.4222,0.6117,60.9,5335,480,680,0,61.5,6970
ILLUM_01619,-82.6935,81.1685,70.3,6158,1176,209,0,82.6,8046
ILLUM_01620,-85.3479,-139.2368,66.8,5852,473,573,0,63.6,7646
ILLUM_01621,-89.3986,-33.7081,44.6,3907,436,522,0,39.6,5105
ILLUM_01622,-84.377,-5.3738,35.5,3110,535,478,0,31.0,4063
ILLUM_01623,-80.4237,14.6977,27.7,2427,302,595,0,29.4,3170
ILLUM_01624,-88.247,114.6098,61.3,5370,322,358,0,73.6,7016
ILLUM_01625,-83.1,-118.1958,88.0,7709,1503,31,0,82.3,10072
ILLUM_01626,-87.9907,110.8193,52.8,4625,337,505,0,64.5,6043
ILLUM_01627,-84.6417,69.4362,82.3,7209,1260,95,0,96.1,9420
ILLUM_01628,-89.0332,20.1135,5.0,438,0,701,0,4.8,572
ILLUM_01629,-85.4963,71.83,72.8,6377,1029,249,0,85.0,8332
ILLUM_01630,-82.4384,-31.6736,79.6,6973,1180,85,0,75.8,9111
ILLUM_01631,-86.5243,-130.1769,53.1,4652,345,559,0,52.3,6078
ILLUM_01632,-83.3509,59.6755,87.8,7691,1517,56,0,97.4,10049
ILLUM_01633,-82.0455,8.882,53.4,4678,610,461,0,57.6,6112
ILLUM_01634,-80.7282,50.1749,20.2,1770,692,553,0,30.5,2312
ILLUM_01635,-87.6536,-58.3204,17.3,1515,0,426,0,12.0,1980
ILLUM_01636,-86.0068,146.472,49.6,4345,356,424,0,58.3,5677
ILLUM_01637,-88.4758,31.4532,83.0,7271,968,88,0,91.3,9500
ILLUM_01638,-80.0752,-149.2551,8.5,745,0,393,0,1.8,973
ILLUM_01639,-80.73,-18.0706,55.0,4818,623,427,0,54.3,6295
ILLUM_01640,-84.6004,92.2882,73.2,6412,1041,213,0,83.1,8378
ILLUM_01641,-81.5797,105.8884,11.3,990,0,530,0,20.6,1293
ILLUM_01642,-84.7904,-1.9451,0.0,0,0,8760,1,0.0,0
ILLUM_01643,-83.7641,142.1091,32.9,2882,620,623,0,40.9,3766
ILLUM_01644,-89.1088,-83.6394,26.2,2295,567,538,0,16.1,2999
ILLUM_01645,-82.4473,-32.1845,20.8,1822,553,630,0,13.5,2381
ILLUM_01646,-88.7229,143.4949,19.6,1717,0,384,0,24.8,2243
ILLUM_01647,-81.7393,142.6524,11.7,1025,0,420,0,18.5,1339
ILLUM_01648,-82.1797,66.8566,55.5,4862,484,561,0,67.2,6352
ILLUM_01649,-82.9126,129.233,59.8,5238,392,632,0,73.1,6844
ILLUM_01650,-89.6384,-148.0416,64.5,5650,318,570,0,61.5,7382
ILLUM_01651,-86.9687,131.3982,47.4,4152,457,487,0,58.1,5425
ILLUM_01652,-87.3689,-64.5768,87.1,7630,1722,44,0,81.5,9969
ILLUM_01653,-86.3986,-115.8007,81.6,7148,1161,207,0,74.6,9339
ILLUM_01654,-89.1236,-93.8269,85.5,7490,1513,50,0,81.0,9786
ILLUM_01655,-80.6304,-29.5313,34.0,2978,532,595,0,32.0,3891
ILLUM_01656,-84.462,-89.5709,82.0,7183,1250,194,0,73.4,9385
ILLUM_01657,-86.9448,-64.5957,68.0,5957,581,685,0,63.4,7783
ILLUM_01658,-86.0302,-131.4077,31.4,2751,335,744,0,24.8,3594
ILLUM_01659,-85.528,-73.3764,7.1,622,0,672,0,0.5,813
ILLUM_01660,-83.9941,26.0222,64.2,5624,611,536,0,69.2,7348
ILLUM_01661,-84.8432,-20.9327,13.9,1218,0,487,0,9.4,1591
ILLUM_01662,-80.8061,-55.1812,29.6,2593,613,355,0,19.7,3388
ILLUM_01663,-85.0304,88.7228,48.8,4275,331,562,0,57.5,5585
ILLUM_01664,-80.0784,141.6636,63.4,5554,557,444,0,70.8,7256
ILLUM_01665,-81.4858,92.4441,82.2,7201,1278,186,0,98.0,9408
ILLUM_01666,-87.9149,-60.4797,54.9,4809,476,604,0,47.7,6284
ILLUM_01667,-80.694,87.9992,63.0,5519,382,637,0,73.8,7211
ILLUM_01668,-88.8363,-125.2871,28.9,2532,677,634,0,21.3,3308
ILLUM_01669,-81.8255,-133.0855,66.9,5860,610,727,0,58.0,7657
ILLUM_01670,-86.1938,-55.5743,43.1,3776,529,579,0,33.3,4933
ILLUM_01671,-81.2203,110.7729,79.3,6947,976,88,0,90.8,9076
ILLUM_01672,-81.3194,-91.3146,37.8,3311,504,447,0,27.3,4326
ILLUM_01673,-81.9407,-157.2288,40.4,3539,462,398,0,40.6,4624
ILLUM_01674,-82.0997,-132.5846,40.4,3539,539,493,0,33.7,4624
ILLUM_01675,-86.9532,129.1482,72.5,6351,1038,134,0,84.8,8298
ILLUM_01676,-89.1908,48.162,87.9,7700,1599,75,0,98.1,10061
ILLUM_01677,-85.9702,-88.8476,28.9,2532,565,618,0,21.1,3308
ILLUM_01678,-88.2648,19.9065,42.6,3732,605,561,0,48.5,4876
ILLUM_01679,-83.0505,9.9287,63.7,5580,443,737,0,68.8,7291
ILLUM_01680,-86.539,55.957,82.0,7183,1177,126,0,93.3,9385
ILLUM_01681,-80.2439,-96.0525,0.0,0,0,8760,1,0.0,0
ILLUM_01682,-83.5903,131.1851,11.3,990,0,473,0,17.9,1293
ILLUM_01683,-81.7752,-68.6273,33.6,2943,316,678,0,25.7,3846
ILLUM_01684,-88.6748,69.8874,50.8,4450,644,584,0,61.7,5814
ILLUM_01685,-81.3799,-174.1951,39.2,3434,684,681,0,38.7,4487
ILLUM_01686,-80.7724,-45.8434,17.8,1559,0,427,0,10.5,2037
ILLUM_01687,-85.1294,-53.3845,5.0,438,0,620,0,0.0,572
ILLUM_01688,-83.9375,15.6544,63.1,5528,670,738,0,68.0,7222
ILLUM_01689,-82.3519,-153.8149,92.3,8085,1799,44,0,89.9,10564
ILLUM_01690,-88.2516,104.4473,83.3,7297,1199,152,0,97.0,9534
ILLUM_01691,-84.9743,-101.5989,61.2,5361,446,677,0,55.1,7005
ILLUM_01692,-86.0134,63.7336,0.0,0,0,8760,1,0.0,0
ILLUM_01693,-88.5363,109.1564,24.1,2111,413,673,0,33.7,2758
ILLUM_01694,-86.3247,22.2757,57.0,4993,383,720,0,62.9,6524
ILLUM_01695,-89.3183,86.718,5.3,464,0,503,0,15.7,607
ILLUM_01696,-89.7419,58.2697,61.9,5422,577,424,0,75.7,7085
ILLUM_01697,-88.6483,-52.0093,89.9,7875,1546,31,0,84.3,10289
ILLUM_01698,-80.3688,111.1891,79.9,6999,1391,188,0,91.1,9145
ILLUM_01699,-84.5047,-73.9075,50.0,4380,471,605,0,41.2,5723
ILLUM_01700,-80.3418,25.6367,75.8,6640,1137,85,0,79.3,8676
ILLUM_01701,-85.675,88.3432,85.8,7516,1838,58,0,98.5,9820
ILLUM_01702,-86.8818,-43.5759,21.0,1840,444,691,0,13.6,2404
ILLUM_01703,-84.9386,-71.0037,74.0,6482,941,239,0,65.9,8470
ILLUM_01704,-85.6049,-14.6354,25.9,2269,550,533,0,23.1,2964
ILLUM_01705,-88.9434,114.4669,80.5,7052,989,165,0,92.4,9214
ILLUM_01706,-83.5917,154.7718,10.6,929,0,475,0,13.6,1213
ILLUM_01707,-87.8396,16.23,15.0,1314,0,672,0,19.7,1717
ILLUM_01708,-83.8041,58.1278,65.7,5755,650,480,0,77.0,7520
ILLUM_01709,-83.498,145.1785,15.8,1384,0,548,0,22.3,1808
ILLUM_01710,-88.4798,-144.5231,14.2,1244,0,478,0,9.2,1625
ILLUM_01711,-89.3865,-96.4517,52.1,4564,553,647,0,42.8,5963
ILLUM_01712,-82.1924,75.204,77.8,6815,1342,208,0,89.0,8905
ILLUM_01713,-85.402,116.548,25.4,2225,699,693,0,34.5,2907
ILLUM_01714,-89.4184,128.5305,80.4,7043,1449,101,0,87.7,9202
ILLUM_01715,-80.0513,-30.5614,74.3,6509,1178,204,0,71.7,8504
ILLUM_01716,-89.4222,-147.8376,55.7,4879,569,573,0,49.7,6375
ILLUM_01717,-83.0496,-22.3987,0.0,0,0,8760,1,0.0,0
ILLUM_01718,-80.1632,-96.9355,5.0,438,0,434,0,0.0,572
ILLUM_01719,-87.6082,-75.1693,33.8,2961,672,589,0,25.2,3869
ILLUM_01720,-88.5775,98.0163,21.7,1901,628,609,0,34.9,2484
ILLUM_01721,-88.7862,-152.8102,14.0,1226,0,366,0,9.7,1602
ILLUM_01722,-86.9672,117.9292,36.3,3180,683,426,0,45.9,4155
ILLUM_01723,-88.9895,-26.0391,34.0,2978,684,704,0,29.3,3891
ILLUM_01724,-83.0784,34.583,68.4,5992,564,360,0,74.9,7829
ILLUM_01725,-89.3771,-147.7252,52.8,4625,324,645,0,51.5,6043
ILLUM_01726,-84.9058,-58.5507,86.9,7612,1630,35,0,78.2,9946
ILLUM_01727,-80.033,-147.7077,12.5,1095,0,501,0,8.5,1431
ILLUM_01728,-81.8603,166.1557,5.0,438,0,449,0,8.1,572
ILLUM_01729,-83.8478,110.6142,50.4,4415,357,639,0,60.1,5769
ILLUM_01730,-86.9375,-14.5322,5.0,438,0,485,0,0.0,572
ILLUM_01731,-83.761,-99.5031,71.9,6298,1353,85,0,65.0,8229
ILLUM_01732,-84.7296,156.0438,46.7,4091,671,559,0,52.1,5345
ILLUM_01733,-85.7392,-55.9452,47.0,4117,392,740,0,38.1,5379
ILLUM_01734,-88.6929,-122.0456,31.7,2777,426,667,0,26.0,3628
ILLUM_01735,-81.134,22.7392,29.1,2549,473,395,0,39.5,3331
ILLUM_01736,-85.5022,159.7587,41.0,3592,317,563,0,44.4,4693
ILLUM_01737,-88.0538,-178.6211,5.0,438,0,548,0,1.3,572
ILLUM_01738,-86.3224,-94.2751,5.0,438,0,476,0,0.0,572
ILLUM_01739,-85.8587,157.8412,46.7,4091,451,731,0,51.8,5345
ILLUM_01740,-81.7246,-118.4091,12.9,1130,0,362,0,5.5,1476
ILLUM_01741,-82.6639,-139.2324,72.3,6333,1312,234,0,67.5,8275
ILLUM_01742,-82.307,25.2674,21.3,1866,538,585,0,30.3,2438
ILLUM_01743,-89.8897,130.2638,6.5,569,0,607,0,16.9,744
ILLUM_01744,-85.8385,-8.2405,22.7,1989,598,378,0,20.9,2598
ILLUM_01745,-85.1866,178.0431,32.8,2873,307,696,0,34.3,3754
ILLUM_01746,-89.8081,64.5018,6.3,552,0,687,0,12.4,721
ILLUM_01747,-87.4019,-153.333,14.3,1253,0,351,0,9.0,1637
ILLUM_01748,-82.3971,177.4196,28.0,2453,432,545,0,31.2,3205
ILLUM_01749,-88.6289,-33.1581,30.2,2646,635,666,0,24.0,3457
ILLUM_01750,-84.6469,-76.5351,77.5,6789,1160,133,0,66.3,8870
ILLUM_01751,-87.848,20.8365,77.9,6824,1191,208,0,83.7,8916
ILLUM_01752,-89.8788,-70.4493,18.7,1638,0,449,0,9.0,2140
ILLUM_01753,-87.588,-148.8753,13.1,1148,0,408,0,6.6,1499
ILLUM_01754,-80.2413,-179.4858,58.3,5107,492,653,0,60.2,6673
ILLUM_01755,-81.9846,-18.15,70.2,6150,1014,170,0,73.3,8035
ILLUM_01756,-80.4042,121.2708,90.3,7910,1786,61,0,98.5,10335
ILLUM_01757,-85.1215,26.0335,5.0,438,0,691,0,5.0,572
ILLUM_01758,-88.9026,179.7146,41.2,3609,351,586,0,39.3,4716
ILLUM_01759,-84.5204,-76.7352,0.0,0,0,8760,1,0.0,0
ILLUM_01760,-85.4562,-79.0362,74.5,6526,1087,112,0,68.9,8527
ILLUM_01761,-81.5564,-122.4902,5.0,438,0,671,0,0.0,572
ILLUM_01762,-89.0192,-120.9371,0.0,0,0,8760,1,0.0,0
ILLUM_01763,-85.1176,-77.3328,27.8,2435,541,571,0,17.7,3182
ILLUM_01764,-88.4995,105.4224,5.0,438,0,627,0,16.7,572
ILLUM_01765,-86.7532,146.0724,47.1,4126,482,691,0,52.0,5391
ILLUM_01766,-82.6264,171.0314,16.4,1437,0,501,0,16.6,1877
ILLUM_01767,-85.2398,-96.3757,70.0,6132,458,696,0,60.1,8012
ILLUM_01768,-86.2411,137.2671,67.9,5948,590,552,0,77.2,7771
ILLUM_01769,-86.0552,-61.8282,73.4,6430,1361,158,0,71.2,8401
ILLUM_01770,-85.4055,-139.3774,38.1,3338,612,727,0,29.4,4361
ILLUM_01771,-82.1498,133.209,5.0,438,0,568,0,8.6,572
ILLUM_01772,-81.0792,48.998,25.5,2234,585,492,0,32.2,2919
ILLUM_01773,-80.4467,-120.6969,43.5,3811,678,717,0,35.8,4979
ILLUM_01774,-82.131,-25.2607,66.5,5825,551,494,0,61.7,7611
ILLUM_01775,-86.8459,-76.5872,35.2,3084,508,644,0,26.6,4029
ILLUM_01776,-83.1187,85.246,49.7,4354,504,550,0,60.9,5688
ILLUM_01777,-85.624,-16.7702,48.9,4284,657,436,0,46.9,5597
ILLUM_01778,-87.4533,176.1408,16.1,1410,0,353,0,16.3,1843
ILLUM_01779,-81.5913,-160.2918,55.2,4836,690,364,0,55.8,6318
ILLUM_01780,-89.6157,-52.1945,44.4,3889,692,520,0,33.8,5082
ILLUM_01781,-80.9824,-6.5159,74.6,6535,1206,80,0,75.6,8538
ILLUM_01782,-85.3852,1.1281,65.0,5694,457,611,0,65.8,7440
ILLUM_01783,-83.628,-66.2631,13.3,1165,0,670,0,1.4,1522
ILLUM_01784,-83.4065,82.5265,45.2,3960,577,691,0,56.3,5173
ILLUM_01785,-81.0488,134.9089,63.0,5519,617,379,0,73.8,7211
ILLUM_01786,-83.6333,157.9389,6.0,526,0,663,0,12.0,687
ILLUM_01787,-83.8607,109.8336,72.4,6342,1197,113,0,84.7,8287
ILLUM_01788,-89.3335,126.2089,21.2,1857,565,574,0,29.2,2426
ILLUM_01789,-84.8159,18.1963,47.4,4152,585,405,0,50.9,5425
ILLUM_01790,-88.4983,117.3198,89.3,7823,1780,52,0,98.2,10221
ILLUM_01791,-82.6257,-70.7386,49.8,4362,690,651,0,44.8,5700
ILLUM_01792,-84.8778,-36.5476,39.7,3478,442,734,0,34.3,4544
ILLUM_01793,-83.1977,-65.9113,5.0,438,0,594,0,0.0,572
ILLUM_01794,-89.5833,-11.7406,13.5,1183,0,745,0,10.6,1545
ILLUM_01795,-89.1521,-77.1913,48.7,4266,646,718,0,45.2,5574
ILLUM_01796,-82.8368,166.1801,44.9,3933,558,416,0,49.3,5139
ILLUM_01797,-89.2792,-67.3759,35.3,3092,398,474,0,25.3,4040
ILLUM_01798,-89.2874,-144.704,83.8,7341,1289,222,0,81.9,9591
ILLUM_01799,-89.8789,9.6542,28.4,2488,679,350,0,33.3,3251
ILLUM_01800,-80.435,-159.4443,50.8,4450,509,624,0,47.5,5814
ILLUM_01801,-82.6249,-140.2045,53.2,4660,643,687,0,47.6,6089
ILLUM_01802,-86.4675,-101.0198,49.3,4319,568,586,0,40.3,5643
ILLUM_01803,-87.0346,-12.8339,42.9,3758,343,721,0,43.1,4910
ILLUM_01804,-86.503,-24.0297,28.5,2497,549,444,0,27.9,3262
ILLUM_01805,-82.2535,107.8891,86.0,7534,1623,47,0,95.8,9843
ILLUM_01806,-83.3863,86.2109,48.4,4240,630,526,0,52.8,5540
ILLUM_01807,-88.148,-26.5254,45.6,3995,444,532,0,45.7,5219
ILLUM_01808,-88.2589,-59.8665,62.8,5501,607,563,0,53.7,7188
ILLUM_01809,-89.016,-66.0712,5.9,517,0,673,0,0.0,675
ILLUM_01810,-83.397,98.6382,72.9,6386,981,148,0,84.1,8344
ILLUM_01811,-82.3563,-161.2539,0.0,0,0,8760,1,0.0,0
ILLUM_01812,-87.3495,-175.3842,0.0,0,0,8760,1,0.0,0
ILLUM_01813,-89.7906,106.396,69.8,6114,589,418,0,82.9,7989
ILLUM_01814,-89.1783,-8.2273,79.7,6982,1415,120,0,81.6,9122
ILLUM_01815,-80.3214,-132.8828,36.4,3189,457,520,0,29.9,4166
ILLUM_01816,-87.0456,-95.1963,76.2,6675,1347,122,0,67.1,8721
ILLUM_01817,-82.3078,155.7014,26.6,2330,328,662,0,28.7,3044
ILLUM_01818,-83.7534,129.4211,62.1,5440,475,653,0,70.5,7108
ILLUM_01819,-86.1806,75.5226,10.0,876,0,655,0,19.4,1145
ILLUM_01820,-87.9431,-6.3989,5.0,438,0,741,0,0.8,572
ILLUM_01821,-88.7861,7.3165,9.9,867,0,533,0,10.4,1133
ILLUM_01822,-83.8499,171.088,28.1,2462,607,459,0,31.9,3216
ILLUM_01823,-82.2537,167.6774,5.0,438,0,566,0,5.1,572
ILLUM_01824,-83.561,-102.5031,57.9,5072,637,465,0,50.1,6627
ILLUM_01825,-84.697,111.9976,27.3,2391,384,458,0,39.3,3125
ILLUM_01826,-89.5805,-108.9926,71.2,6237,1023,185,0,60.5,8149
ILLUM_01827,-80.3151,-103.1265,5.0,438,0,390,0,0.0,572
ILLUM_01828,-82.0129,63.3935,19.3,1691,0,436,0,29.5,2209
ILLUM_01829,-87.0718,-34.1996,34.6,3031,395,442,0,33.1,3960
ILLUM_01830,-80.2003,155.356,35.1,3075,572,574,0,40.5,4017
ILLUM_01831,-83.9812,-147.9565,13.0,1139,0,664,0,7.1,1488
ILLUM_01832,-84.1758,4.1492,90.1,7893,1713,71,0,95.2,10312
ILLUM_01833,-82.5193,150.6678,22.7,1989,314,623,0,31.9,2598
ILLUM_01834,-81.8823,145.4809,65.9,5773,511,676,0,74.2,7543
ILLUM_01835,-83.4352,-123.6495,20.0,1752,0,573,0,12.6,2289
ILLUM_01836,-88.719,-48.0104,80.7,7069,1413,139,0,76.0,9236
ILLUM_01837,-86.6173,42.8837,39.0,3416,638,729,0,43.6,4464
ILLUM_01838,-80.7192,-122.6178,0.0,0,0,8760,1,0.0,0
ILLUM_01839,-87.7538,168.488,32.1,2812,625,463,0,34.5,3674
ILLUM_01840,-86.2783,149.3098,5.0,438,0,711,0,5.9,572
ILLUM_01841,-85.6792,-119.8979,48.5,4249,676,622,0,40.4,5551
ILLUM_01842,-85.606,-136.384,47.7,4179,475,656,0,43.0,5459
ILLUM_01843,-83.8706,-149.2529,9.2,806,0,635,0,6.3,1053
ILLUM_01844,-80.5692,147.3997,26.7,2339,418,415,0,27.7,3056
ILLUM_01845,-87.5931,-110.2954,72.2,6325,1442,206,0,65.1,8264
ILLUM_01846,-88.785,-30.1374,5.0,438,0,523,0,0.0,572
ILLUM_01847,-88.0253,-18.4135,45.4,3977,581,627,0,43.3,5196
ILLUM_01848,-81.1308,35.644,47.5,4161,668,381,0,56.2,5437
ILLUM_01849,-83.5419,-154.1753,64.1,5615,697,590,0,61.1,7337
ILLUM_01850,-87.1409,-98.3669,5.0,438,0,485,0,0.0,572
ILLUM_01851,-81.8405,155.3365,55.6,4871,433,412,0,59.8,6364
ILLUM_01852,-81.3863,147.0276,5.0,438,0,378,0,5.7,572
ILLUM_01853,-81.5349,101.2646,26.8,2348,526,558,0,35.0,3067
ILLUM_01854,-80.8107,-173.0156,47.3,4143,333,389,0,46.3,5414
ILLUM_01855,-87.4776,-62.2776,85.1,7455,1703,45,0,77.7,9740
ILLUM_01856,-82.4496,46.0651,10.1,885,0,351,0,19.2,1156
ILLUM_01857,-85.3946,-80.9315,15.8,1384,0,605,0,6.2,1808
ILLUM_01858,-81.58,147.4512,63.4,5554,584,654,0,69.0,7256
ILLUM_01859,-82.7151,48.2002,34.9,3057,508,589,0,43.1,3994
ILLUM_01860,-82.2355,-154.1136,55.0,4818,381,590,0,54.9,6295
ILLUM_01861,-83.4384,147.242,93.0,8147,1653,48,0,98.5,10644
ILLUM_01862,-88.2257,164.796,92.8,8129,1579,73,0,96.4,10621
ILLUM_01863,-84.5497,-152.0235,29.7,2602,654,583,0,28.9,3399
ILLUM_01864,-80.1533,11.6497,46.9,4108,436,695,0,49.9,5368
ILLUM_01865,-80.6261,-70.7889,85.3,7472,1724,46,0,76.5,9763
ILLUM_01866,-89.5683,-38.5779,0.0,0,0,8760,1,0.0,0
ILLUM_01867,-88.3519,-115.3256,39.2,3434,305,400,0,33.9,4487
ILLUM_01868,-88.6827,28.106,32.8,2873,645,547,0,40.6,3754
ILLUM_01869,-82.7402,164.8726,0.0,0,0,8760,1,0.0,0
ILLUM_01870,-81.8221,1.1061,93.0,8147,1541,34,0,94.6,10644
ILLUM_01871,-87.8649,-150.1508,65.7,5755,373,552,0,64.7,7520
ILLUM_01872,-84.9415,43.2005,33.8,2961,614,684,0,43.8,3869
ILLUM_01873,-81.593,-57.5197,76.1,6666,1125,166,0,70.3,8710
ILLUM_01874,-82.672,128.1331,46.7,4091,526,585,0,54.4,5345
ILLUM_01875,-84.5776,-23.5159,84.2,7376,1028,163,0,78.9,9637
ILLUM_01876,-84.0965,-110.5777,24.8,2172,580,440,0,15.9,2838
ILLUM_01877,-84.9164,-111.202,19.3,1691,0,379,0,11.9,2209
ILLUM_01878,-87.0245,96.7551,21.3,1866,493,548,0,33.4,2438
ILLUM_01879,-84.3498,-84.3885,52.6,4608,639,578,0,41.2,6020
ILLUM_01880,-83.1111,96.204,0.0,0,0,8760,1,0.0,0
ILLUM_01881,-81.2668,-105.8806,14.0,1226,0,429,0,4.4,1602
ILLUM_01882,-83.6371,-64.1929,93.0,8147,1510,63,0,85.5,10644
ILLUM_01883,-82.3888,-12.4247,83.0,7271,1354,201,0,83.4,9500
ILLUM_01884,-88.3993,159.5505,56.6,4958,691,433,0,63.8,6478
ILLUM_01885,-85.3844,155.4233,83.5,7315,1212,188,0,88.9,9557
ILLUM_01886,-89.9067,-105.5261,86.7,7595,1836,60,0,79.2,9923
ILLUM_01887,-87.5332,-51.0411,63.5,5563,547,689,0,56.5,7268
ILLUM_01888,-82.7354,-126.2162,49.1,4301,597,675,0,41.2,5620
ILLUM_01889,-80.0819,3.5946,82.6,7236,1186,227,0,84.4,9454
ILLUM_01890,-89.0082,-14.1903,53.1,4652,404,453,0,51.5,6078
ILLUM_01891,-85.9851,144.2737,13.1,1148,0,497,0,17.9,1499
ILLUM_01892,-81.9993,154.8019,36.6,3206,509,546,0,39.1,4189
ILLUM_01893,-87.9596,-41.9157,39.7,3478,394,658,0,35.7,4544
ILLUM_01894,-84.4492,-2.9743,86.0,7534,1768,35,0,88.3,9843
ILLUM_01895,-82.6693,142.645,62.6,5484,643,479,0,68.7,7165
ILLUM_01896,-83.8401,110.4148,80.8,7078,1411,218,0,92.5,9248
ILLUM_01897,-88.1198,-178.6837,0.0,0,0,8760,1,0.0,0
ILLUM_01898,-86.4462,-64.7786,29.3,2567,502,645,0,20.4,3354
